Nº chamada;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual
2020-10124420-7;04/04/2020 11:22;RUA AMERICO GONTIJO, Nº S/N - VARGEM GRANDE - FORMIGA;-204.802.143;-454.336.832;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;SGTWILLIAN;Não;Não;Não;RAT;Classificada;04/04/2020 13:19
2020-10124531-8;04/04/2020 11:39;PRACA MATRIZ, Nº 108 - CENTRO - BOM DESPACHO;-197.374.856;-452.523.203;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587;Não;Não;Não;RAT;Classificada;04/04/2020 12:44
2020-10125300-0;04/04/2020 13:34;RUA RUBI, Nº 485 - NITEROI - DIVINOPOLIS;-201.395.418;-448.732.382;W98011 - SOLICITACAO DE APOIO (C) (Prioridade: 1 - Alta);142 CIA PM/23 BPM/7 RPM;28686;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;04/04/2020 14:49
2020-10125403-3;04/04/2020 13:50;RUA MARCIANO MONSERRAT, Nº 318 - VILA OPERARIA SAO JOSE - FORMIGA;-204.719.544;-454.300.546;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;WANDERSON / SGTWILLIAN;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;04/04/2020 14:07
2020-10127999-6;04/04/2020 17:34;RUA BOM JESUS, Nº 225 - NOSSA SENHORA DE LOURDES - FORMIGA;-204.748.143;-454.163.576;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;T.VALADAO;Não;Não;Não;RAT;Classificada;04/04/2020 17:45
2020-10129191-9;04/04/2020 19:01;AVENIDA PRIMEIRO DE JUNHO / RUA GOIAS - DIVINOPOLIS;-201.463.106;-448.877.657;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;28655;Não;Não;Não;RAT;Classificada;04/04/2020 23:52
2020-10129547-5;04/04/2020 19:24;RODOVIA LMG 794, Km 1 - DORES DO INDAIA;-195.357.191;-456.260.118;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;05/04/2020 03:46
2020-10133386-1;04/04/2020 23:48;RUA JULIO CESAR VIANA, Nº 55 - FORMIGA;-204.368.935;-454.318.085;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;PAULO-848;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;05/04/2020 03:22
2020-10136992-8;05/04/2020 07:17;RUA DIAMANTINA, Nº 183 - CENTRO - CLAUDIO;-204.411.651;-447.603.407;Y07007 - OPERACAO PROTEJA SEU BAIRRO (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28884;Não;Não;Não;RAT;Classificada;05/04/2020 15:32
2020-10137257-0;05/04/2020 08:04;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;COVID19;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;05/04/2020 09:25
2020-10137714-0;05/04/2020 09:13;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28586;Não;Sim;Não;RAT;Classificada;05/04/2020 16:38
2020-10143442-7;05/04/2020 19:12;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;T.SOCRATES;Não;Não;Não;RAT;Classificada;05/04/2020 23:01
2020-10149489-3;06/04/2020 08:42;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;CAP-ALISS;Não;Não;Não;RAT;Classificada;06/04/2020 16:47
2020-10149527-0;06/04/2020 08:44;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/EM7RPM/7 RPM;TEN-CELSO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;07/04/2020 03:29
2020-10149940-7;06/04/2020 09:24;AVENIDA MINAS GERAIS, Nº 1630 - MARIA FERNANDA 1 - LAGOA DA PRATA;-200.318.272;-455.231.508;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;26973;Não;Não;Não;RAT;Classificada;06/04/2020 12:39
2020-10150089-2;06/04/2020 09:42;AVENIDA PRIMEIRO DE JUNHO, Nº 325 - CENTRO - DIVINOPOLIS;-201.456.575;-448.876.468;B01147 - AMEACA (C) (Prioridade: 1 - Alta);53 CIA PM/23 BPM/7 RPM;28641 / 28876;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 11:32
2020-10150334-4;06/04/2020 10:04;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 13:53
2020-10150337-2;06/04/2020 10:06;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 13:53
2020-10150773-4;06/04/2020 10:43;RUA BENEDITO VALADARES, Nº S/N - CENTRO - PARA DE MINAS;-198.613.965;-44.608.223;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);19 CIA PM IND/7 RPM;25656;Não;Não;Não;RAT;Classificada;06/04/2020 17:02
2020-10150767-1;06/04/2020 10:43;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;20071;Não;Não;Não;RAT;Classificada;06/04/2020 17:00
2020-10151146-0;06/04/2020 11:19;RUA SAO PAULO / AVENIDA PRIMEIRO DE JUNHO - DIVINOPOLIS;-201.441.126;-448.869.419;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);7 RPM;25793-CMT;Não;Não;Não;RAT;Classificada;07/04/2020 03:29
2020-10151219-1;06/04/2020 11:28;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 98 - CENTRO - SERRA DA SAUDADE;-194.399.589;-457.921.544;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 13:54
2020-10151591-2;06/04/2020 12:06;RUA SILVESTRE FRANCISCO DE OLIVEIRA, Nº 182 - ZONA 03 - PAINEIRAS;-189.007.007;-455.320.665;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20718;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 13:54
2020-10151738-9;06/04/2020 12:26;AVENIDA CORONEL FRANCISCO GUIMARAES, Nº 268 - CENTRO - CEDRO DO ABAETE;-191.477.487;-457.110.567;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28071;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 13:54
2020-10151840-5;06/04/2020 12:35;RUA PARA, Nº 688 - SAO SEBASTIAO - DORES DO INDAIA;-194.602.968;-45.596.576;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 13:54
2020-10151866-9;06/04/2020 12:41;PRACA ALEXANDRE LACERDA FILHO, Nº 289 - CENTRO - DORES DO INDAIA;-194.626.094;-456.050.469;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 13:54
2020-10151996-4;06/04/2020 12:55;RUA MANOEL CAEIRO, Nº 304 - NOVO QUARTEL - QUARTEL GERAL;-192.713.683;-455.583.293;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 17:42
2020-10152381-5;06/04/2020 13:39;RUA CORONEL INACIO PEREIRA, Nº 376 - CENTRO - MORADA NOVA DE MINAS;-186.073.527;-453.555.175;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;PM1341585;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 17:42
2020-10152479-8;06/04/2020 13:50;RUA DEUSDETE ALVES SOUZA, Nº 710 - SANTO ANTONIO - ABAETE;-191.542.789;-454.538.051;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28588;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 17:43
2020-10152559-5;06/04/2020 14:01;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;PM1604883;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;07/04/2020 08:37
2020-10152698-1;06/04/2020 14:12;RUA ARMANDO MENDES DE SOUSA, Nº 169 - CENTRO - BIQUINHAS;-187.829.925;-455.039.613;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21351;Não;Não;Não;DISPEN-DISPENSADA PELO SOLICITANTE;Classificada;06/04/2020 16:09
2020-10153283-1;06/04/2020 14:53;RUA VINTE E SETE DE DEZEMBRO, Nº 47 - CENTRO - ESTRELA DO INDAIA;-195.208.272;-457.890.489;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 17:42
2020-10153750-5;06/04/2020 15:23;RODOVIA BR 262, Km 405 - SERRA VERDE - PARA DE MINAS;-198.844.879;-446.055.557;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);19 CIA PM IND/7 RPM;16982;Não;Não;Não;RAT;Classificada;06/04/2020 17:02
2020-10154048-7;06/04/2020 15:46;RUA PARAIBA, Nº 140 - CENTRO - DIVINOPOLIS;-201.418.668;-448.853.515;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;28686-SUB;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 17:15
2020-10154739-8;06/04/2020 16:30;RUA DOUTOR TEIXEIRA SOARES, Nº 335 - JARDIM AMERICA - FORMIGA;-20.461.734;-454.246.961;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;CMDO-63;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 16:47
2020-10155243-8;06/04/2020 17:07;RUA RIO DE JANEIRO, Nº 847 - CENTRO - DIVINOPOLIS;-201.410.012;-448.926.921;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;28686-SUB;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 17:24
2020-10155340-4;06/04/2020 17:13;AVENIDA PRIMEIRO DE JUNHO / RUA GOIAS - DIVINOPOLIS;-201.463.106;-448.877.657;Y07001 - OPERACAO DE BATIDA POLICIAL (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;28876;Não;Não;Não;RAT;Classificada;06/04/2020 20:23
2020-10155364-2;06/04/2020 17:16;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;TEN;Não;Não;Não;RAT;Classificada;07/04/2020 03:29
2020-10155374-6;06/04/2020 17:17;RUA TEDINHO ALVIM, Nº 80 - LIBERDADE - DIVINOPOLIS;-201.220.301;-448.946.619;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;28686-SUB;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 17:18
2020-10155428-3;06/04/2020 17:20;AVENIDA PARANA / RUA DUARTE - DIVINOPOLIS;-201.487.411;-449.007.069;Y07001 - OPERACAO DE BATIDA POLICIAL (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;28641;Não;Não;Não;RAT;Classificada;06/04/2020 20:24
2020-10155464-7;06/04/2020 17:22;PRACA SAO VICENTE DE PAULA, Nº S/N - INTERLAGOS - DIVINOPOLIS;-201.592.207;-448.727.923;Y07001 - OPERACAO DE BATIDA POLICIAL (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;28497;Não;Não;Não;RAT;Classificada;06/04/2020 20:25
2020-10155471-2;06/04/2020 17:23;RUA MINAS GERAIS, Nº 55 - CENTRO - DIVINOPOLIS;-201.458.029;-448.858.902;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);7 RPM;25793-CMT;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;06/04/2020 17:56
2020-10161684-8;07/04/2020 08:00;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;07/04/2020 18:24
2020-10161674-4;07/04/2020 08:01;RUA SAO GERALDO, Nº 5 - CENTRO - NOVA SERRANA;-198.749.659;-449.851.484;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;17850;Não;Não;Não;RAT;Classificada;07/04/2020 17:01
2020-10162039-1;07/04/2020 08:40;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;HT;Não;Não;Não;RAT;Classificada;07/04/2020 17:17
2020-10162537-9;07/04/2020 09:26;RUA NOSSA SENHORA DA ABADIA, Nº S/N - PALMEIRAS - FORMIGA;-204.577.666;-454.487.117;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;21937-SUP;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;07/04/2020 17:32
2020-10163295-7;07/04/2020 10:35;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 29 - CENTRO - SERRA DA SAUDADE;-194.396.661;-457.908.549;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;07/04/2020 12:01
2020-10163349-4;07/04/2020 10:41;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28071;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;07/04/2020 12:01
2020-10164765-4;07/04/2020 13:29;RUA ANTONIO JOSE PEREIRA, Nº 755 - ABAETE;-191.512.281;-454.493.003;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;07/04/2020 18:24
2020-10165351-7;07/04/2020 14:20;RUA DOUTOR MIGUEL GONTIJO, Nº 39 - CENTRO - BOM DESPACHO;-197.380.773;-452.522.461;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587 / 28735;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;07/04/2020 17:13
2020-10166380-0;07/04/2020 15:35;RUA CIRILO MACIEL, Nº 222 - CENTRO - LAGOA DA PRATA;-200.211.677;-455.463.013;Y02999 - OUTRAS OPERACAO COMBATE AO CRIME ORGANIZADO (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;26973;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;07/04/2020 18:44
2020-10167726-9;07/04/2020 17:17;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28586;Não;Não;Não;RAT;Classificada;08/04/2020 01:54
2020-10168203-6;07/04/2020 18:01;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;HT;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;07/04/2020 19:24
2020-10170402-5;07/04/2020 21:06;RUA MARANHAO, Nº 532 - LAGO AZUL - SAO GONCALO DO PARA;-199.767.275;-448.466.776;A07000 - COBERTURA POLICIAL (C) (Prioridade: 3 - Baixa);3 PEL/142 CIA PM/23 BPM/7 RPM;28086;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;07/04/2020 21:28
2020-10174720-2;08/04/2020 09:02;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TC.GOTELIP;Não;Não;Não;RAT;Classificada;08/04/2020 14:09
2020-10174820-7;08/04/2020 09:12;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;28075;Não;Não;Não;RAT;Classificada;08/04/2020 20:42
2020-10174890-2;08/04/2020 09:16;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;Y07005 - OPERACAO DE OCUPACAO DE PTOS DE ZONA QUENTE DE CRIMINALIDADE (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;MAJ-SIMOES / 21937 / CAPALISSON;Não;Não;Não;RAT;Classificada;08/04/2020 14:52
2020-10175037-9;08/04/2020 09:31;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;08/04/2020 14:50
2020-10175134-5;08/04/2020 09:40;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);7 RPM;TEN-CELSO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 12:58
2020-10175684-6;08/04/2020 10:33;RUA MINAS GERAIS, Nº 700 - CENTRO - BIQUINHAS;-187.815.633;-455.071.635;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20892;Não;Não;Não;RAT;Classificada;08/04/2020 14:50
2020-10176112-8;08/04/2020 11:13;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 402 - CENTRO - SERRA DA SAUDADE;;;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;RAT;Classificada;08/04/2020 14:50
2020-10176339-3;08/04/2020 11:35;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28072;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 13:59
2020-10176976-7;08/04/2020 12:52;RUA DEUSDETE ALVES SOUZA, Nº 585 - SANTO ANTONIO - ABAETE;-191.548.636;-454.537.599;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28588;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 19:18
2020-10177015-7;08/04/2020 13:00;PRACA GETULIO VARGAS, Nº S/N - CENTRO - SANTO ANTONIO DO MONTE;-200.858.443;-452.908.266;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;21228;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 18:14
2020-10177046-0;08/04/2020 13:04;PRACA ALEXANDRE LACERDA FILHO, Nº 289 - CENTRO - DORES DO INDAIA;-194.626.094;-456.050.469;A19099 - OUTROS TIPOS DE REUNIÃO (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;26057;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 14:50
2020-10177824-4;08/04/2020 14:13;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28071;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 14:49
2020-10178251-5;08/04/2020 14:42;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 19:18
2020-10179578-0;08/04/2020 16:15;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 17:52
2020-10180463-6;08/04/2020 17:21;AVENIDA PAULO LINS, Nº 233 - CENTRO - FORMIGA;-204.637.404;-454.314.488;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;WEKISLEI;Não;Não;Não;RAT;Classificada;08/04/2020 18:06
2020-10181391-2;08/04/2020 18:37;AVENIDA DOUTOR JUCA, Nº 580 - REALENGO - BOM DESPACHO;-197.420.618;-452.671.572;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28586;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 20:01
2020-10182278-5;08/04/2020 20:02;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;09/04/2020 04:44
2020-10182479-7;08/04/2020 20:17;RUA BOM JESUS, Nº 225 - NOSSA SENHORA DE LOURDES - FORMIGA;-204.748.143;-454.163.576;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;WEKISLEI;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;08/04/2020 23:53
2020-10183259-6;08/04/2020 21:29;TRAVESSA JOAO DE PAULA FARIA, Nº 31 - MARINGA - FORMIGA;-204.345.058;-454.484.195;Y09999 - OUTROS POLICIAMENTO ESPECIAL (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TM-BRAVO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;09/04/2020 03:57
2020-10183386-3;08/04/2020 21:42;PRACA PROFESSOR WALDEMAR DE ALMEIDA BARBOSA, Nº S/N - CENTRO - DORES DO INDAIA;-194.687.678;-456.078.036;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;26057;Não;Não;Não;RAT;Classificada;09/04/2020 04:43
2020-10183388-9;08/04/2020 21:42;RUA MARECHAL DEODORO, Nº 467 - SAGRADO CORACAO DE JESUS - FORMIGA;-204.600.416;-454.355.359;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TM-BRAVO;Não;Não;Não;RAT;Classificada;08/04/2020 23:53
2020-10183990-8;08/04/2020 22:37;AVENIDA DONA EUGENIA, Nº 538 - LAGOA - QUARTEL GERAL;-19.270.839;-455.545.136;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;09/04/2020 04:44
2020-10187497-6;09/04/2020 08:53;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28071;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 18:32
2020-10187696-2;09/04/2020 09:13;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;10/04/2020 18:32
