UF;MUNICÍPIO;TOTAL;AUTOMÓVEL;BONDE;CAMINHÃO;CAMINHÃO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAFAFORMA;CICLOMOTOR;MICRO-ÔNIBUS;MOTOCICLETA;MOTONETA;ÔNIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEIRA;TRATOR RODAS;TRICICLO;UTILITÁRIO;ANO
MG;CACHOEIRA DE PAJEU;725;294;0;30;4;66;10;0;0;8;280;4;12;0;6;11;0;0;0;0;0;0;2008
MG;CACHOEIRA DOURADA;508;246;0;23;0;26;14;0;3;9;138;42;3;0;4;0;0;0;0;0;0;0;2008
MG;CAETANOPOLIS;2160;1175;0;95;15;179;46;0;7;12;450;88;34;0;25;30;0;0;0;0;1;3;2008
MG;CAETE;10684;6301;0;456;45;641;227;0;2;55;2558;194;59;1;73;50;0;4;0;0;0;18;2008
MG;CAIANA;715;310;0;30;0;45;6;0;1;6;294;14;7;0;1;0;0;0;0;0;0;1;2008
MG;CAJURI;715;263;0;34;2;43;17;0;0;5;333;6;6;0;2;3;0;1;0;0;0;0;2008
MG;CALDAS;4072;2583;0;228;28;302;202;0;10;18;607;12;25;0;17;35;0;0;0;0;0;5;2008
MG;CAMACHO;744;332;0;49;0;47;9;0;0;4;294;2;5;0;2;0;0;0;0;0;0;0;2008
MG;CAMANDUCAIA;7326;3386;0;422;62;484;146;0;0;33;2457;159;31;1;64;53;5;1;0;7;0;15;2008
MG;CAMBUI;8489;4680;0;439;9;588;204;0;5;29;2176;178;84;0;71;6;6;1;0;0;0;13;2008
MG;CAMBUQUIRA;2489;1568;0;108;4;174;143;0;4;18;422;22;9;0;12;3;0;1;0;0;0;1;2008
MG;CAMPANARIO;330;170;0;11;0;27;20;0;0;6;85;0;4;0;6;0;0;0;0;0;0;1;2008
MG;CAMPANHA;4418;2410;0;193;13;364;167;0;0;22;1150;33;20;0;30;11;0;1;0;0;0;4;2008
MG;CAMPESTRE;8039;4152;0;393;30;617;187;0;7;30;2475;42;38;0;21;34;3;2;0;2;0;6;2008
MG;CAMPINA VERDE;4938;2490;0;243;12;523;89;0;21;18;1272;157;40;0;48;19;0;1;0;0;1;4;2008
MG;CAMPO AZUL;150;24;0;5;0;7;1;0;0;2;107;1;3;0;0;0;0;0;0;0;0;0;2008
MG;CAMPO BELO;17087;10629;0;1013;103;1272;388;0;9;54;3010;166;102;0;222;93;4;2;0;1;0;19;2008
MG;CAMPO DO MEIO;2117;1122;0;109;7;130;47;0;2;14;490;120;47;0;22;5;0;0;0;0;0;2;2008
MG;CAMPO FLORIDO;1662;878;0;104;8;156;53;0;2;22;279;26;50;0;60;21;0;0;0;0;0;3;2008
MG;CAMPOS ALTOS;3602;2130;0;274;11;483;152;0;5;12;379;46;50;0;36;18;0;0;0;0;0;6;2008
MG;CAMPOS GERAIS;5036;2782;0;276;6;373;116;0;9;12;1290;77;50;0;27;4;9;1;0;0;0;4;2008
MG;CANA VERDE;1148;618;0;52;3;50;21;0;0;5;380;0;6;0;6;7;0;0;0;0;0;0;2008
MG;CANAA;1223;310;0;51;0;50;6;0;0;5;780;11;9;0;1;0;0;0;0;0;0;0;2008
MG;CANAPOLIS;2260;931;0;166;14;261;103;0;0;10;506;120;90;0;40;16;0;1;0;0;0;2;2008
MG;CANDEIAS;4087;1944;0;207;59;277;118;0;5;14;1259;75;25;0;33;71;0;0;0;0;0;0;2008
MG;CANTAGALO;542;206;0;12;0;29;6;0;0;2;274;6;6;0;1;0;0;0;0;0;0;0;2008
MG;CAPARAO;1172;509;0;42;0;106;17;0;0;2;479;10;3;0;2;0;0;0;0;0;0;2;2008
MG;CAPELA NOVA;787;377;0;14;0;23;19;0;0;13;327;12;2;0;0;0;0;0;0;0;0;0;2008
MG;CAPELINHA;8509;2891;0;533;50;763;145;0;2;26;3683;181;121;0;48;53;5;1;0;0;0;7;2008
MG;CAPETINGA;1745;1039;0;152;22;167;79;0;0;12;196;8;23;0;15;29;0;0;0;0;0;3;2008
MG;CAPIM BRANCO;1605;932;0;60;3;113;54;0;4;10;326;63;14;0;23;0;1;0;0;0;2;0;2008
MG;CAPINOPOLIS;4077;1765;0;218;50;305;132;0;19;22;1077;297;65;0;58;62;2;1;0;0;0;4;2008
MG;CAPITAO ANDRADE;783;269;0;25;0;34;14;0;0;5;391;39;2;0;4;0;0;0;0;0;0;0;2008
MG;CAPITAO ENEAS;1037;331;0;51;5;96;18;0;2;2;472;19;17;0;17;5;0;2;0;0;0;0;2008
MG;CAPITOLIO;3620;1891;0;126;22;324;78;0;17;18;840;108;13;0;149;31;0;0;0;0;0;3;2008
MG;CAPUTIRA;2407;979;0;101;0;229;79;0;0;1;975;12;22;0;6;2;0;0;0;0;0;1;2008
MG;CARAI;1146;264;0;40;0;102;29;0;0;23;646;8;30;0;3;0;0;1;0;0;0;0;2008
MG;CARANAIBA;403;230;0;14;0;13;10;0;0;4;122;2;8;0;0;0;0;0;0;0;0;0;2008
MG;CARANDAI;6062;3536;0;418;75;353;269;0;1;26;1083;44;80;0;61;108;0;0;0;0;0;8;2008
MG;CARANGOLA;8539;4436;0;315;14;563;193;0;4;30;2760;84;39;0;75;10;0;1;0;0;0;15;2008
MG;CARATINGA;23639;12121;0;986;56;1591;510;3;1;50;6698;516;798;0;212;51;8;2;0;2;7;27;2008
MG;CARBONITA;2284;796;0;147;9;164;82;0;0;7;999;27;32;0;7;13;0;0;0;0;0;1;2008
MG;CAREACU;1027;604;0;76;10;95;54;0;6;6;133;17;4;0;8;12;0;0;0;0;0;2;2008
MG;CARLOS CHAGAS;2428;934;0;119;4;216;52;0;2;28;913;49;36;0;64;9;1;0;0;0;0;1;2008
MG;CARMESIA;1704;256;0;57;5;62;8;3;0;0;185;1;1095;0;6;26;0;0;0;0;0;0;2008
MG;CARMO DA CACHOEIRA;2020;1192;0;139;33;157;127;0;1;23;281;2;39;0;13;13;0;0;0;0;0;0;2008
MG;CARMO DA MATA;2481;1279;0;118;13;187;55;0;2;12;689;45;37;0;22;19;1;0;0;0;0;2;2008
MG;CARMO DE MINAS;2342;1351;0;122;0;166;92;0;0;20;505;47;14;0;21;0;0;0;0;0;0;4;2008
MG;CARMO DO CAJURU;6164;2743;0;274;10;395;88;0;5;27;2380;65;59;0;84;8;21;1;0;0;2;2;2008
MG;CARMO DO PARANAIBA;11194;5972;0;500;37;1009;186;0;78;44;2667;439;80;0;108;47;2;2;0;0;0;23;2008
MG;CARMO DO RIO CLARO;4965;3081;0;268;4;419;96;0;11;13;881;56;56;0;65;6;1;1;0;1;0;6;2008
MG;CARMOPOLIS DE MINAS;4886;2252;0;463;120;287;97;0;2;19;1427;31;23;0;31;121;9;1;0;0;0;3;2008
MG;CARNEIRINHO;2714;1196;0;154;11;231;49;0;4;18;899;30;58;0;48;15;0;0;0;0;0;1;2008
MG;CARRANCAS;684;439;0;39;1;77;18;0;1;7;84;2;10;0;5;1;0;0;0;0;0;0;2008
MG;CARVALHOPOLIS;1018;518;0;29;0;78;29;0;1;10;342;4;4;0;2;0;0;1;0;0;0;0;2008
MG;CARVALHOS;789;426;0;48;0;69;30;0;0;6;181;15;5;0;6;2;1;0;0;0;0;0;2008
MG;CASA GRANDE;547;224;0;23;0;25;22;0;0;3;247;1;1;0;1;0;0;0;0;0;0;0;2008
MG;CASCALHO RICO;642;384;0;44;1;46;20;0;1;14;116;3;2;0;8;2;0;0;0;0;0;1;2008
MG;CASSIA;5123;3106;0;349;55;457;195;0;10;22;716;41;24;0;56;80;6;0;0;0;0;6;2008
MG;CATAGUASES;21550;10400;0;583;114;1012;421;0;53;62;7181;1166;144;0;222;138;14;10;1;4;2;23;2008
MG;CATAS ALTAS;1111;728;0;106;12;69;16;0;1;8;146;4;6;0;10;2;1;0;0;0;1;1;2008
MG;CATAS ALTAS DA NORUEGA;595;215;0;28;0;21;14;0;0;2;305;5;5;0;0;0;0;0;0;0;0;0;2008
MG;CATUJI;516;180;0;33;0;61;25;0;0;11;189;5;10;0;2;0;0;0;0;0;0;0;2008
MG;CATUTI;597;106;0;12;0;26;7;0;0;6;426;1;13;0;0;0;0;0;0;0;0;0;2008
MG;CAXAMBU;6404;4207;0;194;17;341;236;0;6;28;1127;104;19;0;89;20;1;0;0;1;0;14;2008
MG;CEDRO DO ABAETE;213;130;0;9;0;22;7;0;1;1;39;2;2;0;0;0;0;0;0;0;0;0;2008
MG;CENTRAL DE MINAS;1640;541;0;69;1;72;23;0;0;8;787;120;9;0;10;0;0;0;0;0;0;0;2008
MG;CENTRALINA;1099;392;0;86;24;111;65;0;2;3;250;77;14;0;29;45;1;0;0;0;0;0;2008
MG;CHACARA;483;254;0;24;0;33;5;0;0;7;139;8;2;0;10;0;0;0;0;0;0;1;2008
MG;CHALE;1453;433;0;39;1;69;25;0;0;7;820;40;7;0;9;0;0;1;0;0;0;2;2008
MG;CHAPADA DO NORTE;976;223;0;35;0;90;22;0;0;6;575;5;13;0;6;0;0;0;0;0;0;1;2008
MG;CHAPADA GAUCHA;890;149;0;67;6;99;14;0;0;3;506;32;7;0;3;3;0;0;0;0;0;1;2008
MG;CHIADOR;398;224;0;40;0;23;19;0;0;7;68;8;5;0;3;0;0;0;0;0;0;1;2008
MG;CIPOTANEA;1410;271;0;30;0;45;16;0;0;1;1031;9;5;0;1;0;0;1;0;0;0;0;2008
MG;CLARAVAL;1740;904;0;149;10;147;89;0;14;4;330;10;30;0;43;9;0;1;0;0;0;0;2008
MG;CLARO DOS POCOES;459;113;0;25;1;37;11;0;0;2;250;1;15;0;3;0;0;0;0;0;0;1;2008
MG;CLAUDIO;9367;4923;0;599;147;595;180;0;2;26;2475;116;49;0;89;145;1;1;0;1;0;18;2008
MG;COIMBRA;1692;702;0;86;0;114;43;0;0;3;705;20;8;0;9;1;0;0;0;0;0;1;2008
MG;COLUNA;1758;523;0;27;0;89;23;0;0;1;1038;40;10;0;6;0;1;0;0;0;0;0;2008
MG;COMENDADOR GOMES;656;309;0;32;0;61;27;0;0;4;205;9;5;0;4;0;0;0;0;0;0;0;2008
MG;COMERCINHO;702;136;0;20;0;63;17;0;0;6;452;0;8;0;0;0;0;0;0;0;0;0;2008
MG;CONCEICAO DA APARECIDA;3239;1874;0;116;0;277;68;0;10;6;824;28;8;0;25;0;0;1;0;0;0;2;2008
MG;CONCEICAO DA BARRA DE MINAS;685;354;0;28;1;33;23;0;1;6;219;15;4;0;1;0;0;0;0;0;0;0;2008
MG;CONCEICAO DAS ALAGOAS;6523;3339;0;410;49;509;166;0;23;13;1367;301;88;0;110;124;5;1;0;8;0;10;2008
MG;CONCEICAO DAS PEDRAS;784;399;0;18;0;122;11;0;0;9;223;0;2;0;0;0;0;0;0;0;0;0;2008
MG;CONCEICAO DE IPANEMA;1282;361;0;27;0;67;20;0;0;5;786;12;2;0;2;0;0;0;0;0;0;0;2008
MG;CONCEICAO DO MATO DENTRO;2336;985;0;81;4;152;50;0;1;8;871;67;98;0;13;2;0;1;0;0;0;3;2008
MG;CONCEICAO DO PARA;1500;657;0;57;8;97;33;0;1;11;564;21;13;0;26;12;0;0;0;0;0;0;2008
MG;CONCEICAO DO RIO VERDE;2342;1363;0;187;3;182;93;0;0;30;425;20;15;0;19;3;0;0;0;1;0;1;2008
MG;CONCEICAO DOS OUROS;2746;1656;0;272;1;207;73;0;4;25;469;12;8;0;15;3;0;0;0;0;0;1;2008
MG;CONEGO MARINHO;340;35;0;8;0;32;8;0;0;3;244;3;7;0;0;0;0;0;0;0;0;0;2008
MG;CONFINS;1860;1025;0;80;23;145;50;0;2;15;409;57;9;0;16;25;0;0;0;2;0;2;2008
MG;CONGONHAL;2993;1662;0;178;13;202;80;0;5;7;773;25;13;0;19;14;2;0;0;0;0;0;2008
MG;CONGONHAS;13811;9000;0;711;179;850;348;0;9;89;2022;221;94;0;136;126;2;2;0;8;3;11;2008
MG;CONGONHAS DO NORTE;375;140;0;27;0;35;13;0;0;3;151;1;3;0;2;0;0;0;0;0;0;0;2008
MG;CONQUISTA;1836;1131;0;159;7;170;68;0;5;14;191;8;31;0;40;12;0;0;0;0;0;0;2008
MG;CONSELHEIRO LAFAIETE;39338;24362;0;1032;257;2008;792;1;11;183;8844;603;457;0;460;268;1;3;0;6;0;50;2008
MG;CONSELHEIRO PENA;4725;2118;0;163;1;297;50;0;3;4;1874;109;44;0;51;1;3;1;0;1;2;3;2008
MG;CONSOLACAO;276;164;0;11;0;19;8;0;0;6;67;0;0;0;1;0;0;0;0;0;0;0;2008
MG;CONTAGEM;195505;122083;0;10151;2387;12281;6847;2;45;1154;29863;2035;2129;0;2273;3679;7;17;1;281;9;261;2008
MG;COQUEIRAL;2146;1277;0;79;1;145;54;0;0;9;547;8;10;0;10;1;4;0;0;0;0;1;2008
MG;CORACAO DE JESUS;2705;842;0;120;1;287;39;0;0;4;1279;34;70;0;24;1;0;2;0;0;0;2;2008
MG;CORDISBURGO;1317;694;0;67;0;133;41;0;3;7;346;14;7;0;4;1;0;0;0;0;0;0;2008
MG;CORDISLANDIA;560;330;0;45;0;30;24;0;1;3;120;3;2;0;2;0;0;0;0;0;0;0;2008
MG;CORINTO;5395;2483;0;257;8;473;130;0;15;5;1654;217;53;0;60;34;0;3;0;0;0;3;2008
MG;COROACI;1214;308;0;35;0;77;24;0;1;5;721;33;7;0;3;0;0;0;0;0;0;0;2008
MG;COROMANDEL;8613;5107;0;482;72;894;197;0;49;36;1327;207;75;0;69;92;1;1;0;0;0;4;2008
MG;CORONEL FABRICIANO;28601;16769;0;941;100;1555;570;4;20;128;7303;277;437;2;360;88;2;1;0;6;7;31;2008
MG;CORONEL MURTA;782;192;0;14;0;61;6;0;0;2;486;9;8;0;2;0;0;0;0;0;0;2;2008
MG;CORONEL PACHECO;418;285;0;30;0;18;23;0;0;6;45;1;7;0;3;0;0;0;0;0;0;0;2008
MG;CORONEL XAVIER CHAVES;653;350;0;66;0;49;19;0;2;5;144;3;2;0;11;1;0;0;0;0;0;1;2008
MG;CORREGO DANTA;658;407;0;24;0;97;38;0;0;4;73;2;6;0;7;0;0;0;0;0;0;0;2008
MG;CORREGO DO BOM JESUS;1008;531;0;31;0;54;14;0;2;5;344;12;6;0;7;0;0;0;0;0;0;2;2008
MG;CORREGO FUNDO;1843;921;0;287;61;107;25;0;4;11;328;6;17;0;11;65;0;0;0;0;0;0;2008
MG;CORREGO NOVO;381;139;0;11;0;11;6;0;0;4;203;0;6;0;1;0;0;0;0;0;0;0;2008
MG;COUTO DE MAGALHAES DE MINAS;621;357;0;27;0;74;24;0;0;1;121;3;8;0;6;0;0;0;0;0;0;0;2008
MG;CRISOLITA;227;82;0;3;0;31;12;0;0;5;79;6;8;0;1;0;0;0;0;0;0;0;2008
MG;CRISTAIS;2933;1691;0;128;1;232;86;0;1;5;762;9;9;0;7;2;0;0;0;0;0;0;2008
MG;CRISTALIA;551;72;0;19;0;52;12;0;0;4;379;1;12;0;0;0;0;0;0;0;0;0;2008
MG;CRISTIANO OTONI;1232;623;0;66;25;67;45;0;0;10;348;9;8;0;8;23;0;0;0;0;0;0;2008
MG;CRISTINA;1713;985;0;74;0;163;54;0;1;15;390;11;6;0;12;0;1;0;0;0;0;1;2008
MG;CRUCILANDIA;1512;600;0;122;1;87;16;0;0;4;639;27;9;0;4;1;0;1;0;0;0;1;2008
MG;CRUZEIRO DA FORTALEZA;840;426;0;49;0;94;8;0;0;5;230;6;11;0;10;0;0;0;0;0;0;1;2008
MG;CRUZILIA;3898;2304;0;261;3;309;92;0;2;15;795;54;17;0;29;11;2;0;0;0;1;3;2008
MG;CUPARAQUE;697;178;0;28;1;48;8;0;0;7;365;56;3;0;2;0;0;0;0;1;0;0;2008
MG;CURRAL DE DENTRO;538;172;0;35;2;44;11;0;0;4;248;12;6;0;1;2;0;0;0;0;0;1;2008
MG;CURVELO;23207;9460;0;953;79;1661;480;1;268;33;7083;1302;1528;0;233;100;3;2;0;2;0;19;2008
MG;DATAS;585;354;0;23;0;77;16;0;0;5;95;3;10;0;2;0;0;0;0;0;0;0;2008
MG;DELFIM MOREIRA;1191;605;0;66;0;99;92;0;0;5;298;4;16;0;2;3;0;0;0;0;0;1;2008
MG;DELFINOPOLIS;1229;743;0;67;2;141;24;0;5;9;203;5;7;0;17;1;1;1;0;0;0;3;2008
MG;DELTA;3427;1700;0;390;139;210;101;0;14;22;328;22;116;0;122;254;2;0;0;4;0;3;2008
MG;DESCOBERTO;1012;597;0;23;0;62;28;0;0;6;268;14;1;0;10;1;0;0;0;0;0;2;2008
MG;DESTERRO DE ENTRE RIOS;1988;805;0;87;5;83;22;0;1;14;940;7;16;0;1;6;0;1;0;0;0;0;2008
MG;DESTERRO DO MELO;814;311;0;25;0;29;23;0;0;2;413;0;7;0;2;0;0;1;0;0;0;1;2008
MG;DIAMANTINA;9798;5738;0;259;4;948;199;0;2;51;2188;22;281;0;73;6;0;3;0;0;0;24;2008
MG;DIOGO DE VASCONCELOS;584;174;0;16;0;19;12;0;0;2;349;2;7;0;2;0;1;0;0;0;0;0;2008
MG;DIONISIO;1035;494;0;40;1;95;28;0;3;4;340;3;17;0;8;1;0;0;0;0;0;1;2008
MG;DIVINESIA;594;239;0;53;1;35;14;0;1;8;229;8;4;0;1;1;0;0;0;0;0;0;2008
MG;DIVINO;5133;2459;0;202;5;420;70;0;0;13;1833;35;34;0;41;5;0;0;0;0;0;16;2008
MG;DIVINO DAS LARANJEIRAS;502;214;0;26;0;26;6;0;1;0;210;11;4;0;3;0;0;0;0;0;0;1;2008
MG;DIVINOLANDIA DE MINAS;1277;506;0;50;0;76;15;0;0;4;560;40;16;0;10;0;0;0;0;0;0;0;2008
MG;DIVINOPOLIS;82940;48029;0;2866;744;5323;1752;0;151;205;17918;2036;649;0;2195;835;43;12;0;1;10;171;2008
MG;DIVISA ALEGRE;320;125;0;32;1;38;7;0;0;3;101;4;5;0;3;0;1;0;0;0;0;0;2008
MG;DIVISA NOVA;1019;639;0;58;0;84;31;0;1;10;173;3;13;0;5;0;2;0;0;0;0;0;2008
MG;DIVISOPOLIS;284;79;0;13;0;32;9;0;0;7;126;9;8;0;0;0;0;0;0;1;0;0;2008
MG;DOM BOSCO;640;188;0;16;0;40;8;0;0;1;361;9;8;0;4;3;2;0;0;0;0;0;2008
MG;DOM CAVATI;1589;756;0;126;3;100;62;0;0;2;453;52;5;0;17;10;1;0;0;0;0;2;2008
MG;DOM JOAQUIM;431;161;0;6;0;50;8;0;0;4;193;2;4;0;3;0;0;0;0;0;0;0;2008
MG;DOM SILVERIO;1272;607;0;48;0;83;20;0;0;8;484;10;5;0;3;0;0;0;0;0;3;1;2008
MG;DOM VICOSO;521;257;0;25;0;35;21;0;0;12;159;5;5;0;2;0;0;0;0;0;0;0;2008
MG;DONA EUZEBIA;1855;652;0;239;12;133;104;0;3;6;605;74;2;0;5;16;3;0;0;0;0;1;2008
MG;DORES DE CAMPOS;2546;1359;0;61;1;147;66;0;4;6;736;129;20;0;16;0;0;0;0;0;0;1;2008
MG;DORES DE GUANHAES;682;228;0;32;6;42;8;0;0;3;336;1;17;0;1;8;0;0;0;0;0;0;2008
MG;DORES DO INDAIA;4276;2488;0;182;19;547;135;0;2;19;633;153;25;0;47;22;0;0;0;0;1;3;2008
MG;DORES DO TURVO;1284;495;0;36;0;49;10;0;0;3;659;15;10;0;5;0;0;1;0;0;0;1;2008
MG;DORESOPOLIS;303;180;0;10;0;31;5;0;0;8;64;1;1;0;3;0;0;0;0;0;0;0;2008
MG;DOURADOQUARA;477;272;0;26;1;49;7;0;0;6;103;2;1;0;8;2;0;0;0;0;0;0;2008
MG;DURANDE;1546;533;0;76;1;126;27;0;0;4;762;9;7;0;0;1;0;0;0;0;0;0;2008
MG;ELOI MENDES;6376;3576;0;456;80;510;186;0;1;41;1339;49;21;0;31;79;0;1;0;0;1;5;2008
MG;ENGENHEIRO CALDAS;1706;791;0;110;11;119;38;0;1;8;532;68;6;0;13;7;1;0;0;0;0;1;2008
MG;ENGENHEIRO NAVARRO;735;301;0;38;1;55;18;0;2;1;291;8;15;0;4;1;0;0;0;0;0;0;2008
MG;ENTRE FOLHAS;1353;434;0;50;2;58;16;0;0;2;777;6;4;0;0;3;0;0;0;1;0;0;2008
MG;ENTRE RIOS DE MINAS;4021;2081;0;244;24;254;88;0;0;15;1196;14;51;0;34;18;0;0;0;0;0;2;2008
MG;ERVALIA;5301;2068;0;232;7;352;84;0;2;7;2429;73;23;0;16;5;0;0;0;0;0;3;2008
MG;ESMERALDAS;6858;3911;0;338;36;522;201;0;4;27;1420;81;224;0;60;23;0;2;0;6;0;3;2008
MG;ESPERA FELIZ;5778;2677;0;252;4;495;87;0;1;23;2056;101;30;0;35;6;1;1;0;0;1;8;2008
MG;ESPINOSA;7224;1599;0;250;1;655;63;0;0;11;4273;296;43;0;29;0;0;0;0;0;0;4;2008
MG;ESPIRITO SANTO DO DOURADO;1052;634;0;61;0;77;26;0;0;3;242;1;5;0;3;0;0;0;0;0;0;0;2008
MG;ESTIVA;3363;1501;0;243;9;353;230;0;2;15;904;52;17;0;24;10;1;1;0;0;0;1;2008
MG;ESTRELA DALVA;425;270;0;19;0;25;15;0;0;4;88;2;0;0;0;0;0;0;0;0;0;2;2008
MG;ESTRELA DO INDAIA;792;481;0;35;3;114;22;0;1;4;116;2;2;0;8;3;0;0;0;0;0;1;2008
MG;ESTRELA DO SUL;1355;785;0;85;15;93;40;0;3;7;261;22;14;0;15;14;0;0;0;0;0;1;2008
MG;EUGENOPOLIS;2303;1088;0;62;1;110;57;0;0;14;899;16;18;0;33;3;1;0;0;0;0;1;2008
MG;EWBANK DA CAMARA;488;321;0;39;1;23;32;0;1;1;58;2;5;0;3;2;0;0;0;0;0;0;2008
MG;EXTREMA;8336;4736;0;396;82;518;140;0;5;58;2010;233;44;0;50;47;0;0;0;1;0;16;2008
MG;FAMA;390;231;0;11;1;32;22;0;1;8;64;5;1;0;13;1;0;0;0;0;0;0;2008
MG;FARIA LEMOS;671;332;0;22;0;45;17;0;0;8;233;7;0;0;3;0;0;1;0;0;0;3;2008
MG;FELICIO DOS SANTOS;612;259;0;14;0;43;21;0;5;6;249;3;11;0;1;0;0;0;0;0;0;0;2008
MG;FELISBURGO;540;190;0;14;0;51;11;0;0;2;259;6;6;0;1;0;0;0;0;0;0;0;2008
MG;FELIXLANDIA;2467;1186;0;180;10;195;39;0;2;8;700;59;37;0;34;16;0;1;0;0;0;0;2008
MG;FERNANDES TOURINHO;513;202;0;12;0;33;6;0;0;6;234;7;7;0;6;0;0;0;0;0;0;0;2008
MG;FERROS;1919;776;0;75;4;127;25;0;0;7;848;7;35;0;9;3;3;0;0;0;0;0;2008
MG;FERVEDOURO;1724;786;0;79;0;131;34;0;0;10;662;9;7;0;3;1;0;0;0;1;0;1;2008
MG;FLORESTAL;1856;968;0;53;4;114;39;0;4;7;597;32;12;0;21;4;1;0;0;0;0;0;2008
MG;FORMIGA;26378;14173;0;1342;246;1715;540;4;54;98;6668;721;176;0;332;276;0;2;0;3;4;24;2008
MG;FORMOSO;393;118;0;23;1;58;3;0;0;1;160;5;17;0;5;1;1;0;0;0;0;0;2008
MG;FORTALEZA DE MINAS;1126;681;0;48;5;67;26;0;1;16;246;14;5;0;13;3;0;0;0;0;0;1;2008
MG;FORTUNA DE MINAS;368;172;0;18;1;26;12;0;0;3;120;1;6;0;8;1;0;0;0;0;0;0;2008
MG;FRANCISCO BADARO;1204;141;0;32;0;66;7;0;0;2;932;7;13;0;3;0;0;1;0;0;0;0;2008
MG;FRANCISCO DUMONT;464;128;0;41;0;50;4;0;0;2;216;2;18;0;2;1;0;0;0;0;0;0;2008
MG;FRANCISCO SA;2572;855;0;100;16;236;34;0;2;7;1190;36;54;0;18;22;0;1;0;0;0;1;2008
MG;FRANCISCOPOLIS;320;93;0;11;0;20;10;0;0;2;173;1;9;0;1;0;0;0;0;0;0;0;2008
MG;FREI GASPAR;420;123;0;15;0;23;18;0;1;6;225;0;5;0;4;0;0;0;0;0;0;0;2008
MG;FREI INOCENCIO;1445;578;0;86;10;115;25;0;2;8;559;19;19;0;13;11;0;0;0;0;0;0;2008
MG;FREI LAGONEGRO;164;62;0;3;0;7;3;0;0;5;77;3;4;0;0;0;0;0;0;0;0;0;2008
MG;FRONTEIRA;4120;1946;0;233;15;373;159;0;21;23;970;108;67;0;164;29;5;2;0;0;0;5;2008
MG;FRONTEIRA DOS VALES;225;73;0;7;0;14;10;0;0;5;109;5;1;0;1;0;0;0;0;0;0;0;2008
MG;FRUTA DE LEITE;397;96;0;19;0;28;9;0;0;1;222;2;17;0;2;0;0;0;0;1;0;0;2008
MG;FRUTAL;24871;11422;0;1262;169;1916;646;0;166;101;6124;2023;171;0;517;296;36;4;0;0;1;17;2008
MG;FUNILANDIA;476;222;0;29;1;46;14;0;0;3;143;4;9;0;3;1;0;0;0;0;0;1;2008
MG;GALILEIA;934;459;0;62;1;67;22;0;1;0;295;11;6;0;9;0;0;0;0;0;0;1;2008
MG;GAMELEIRAS;565;78;0;25;0;40;5;0;0;2;400;5;10;0;0;0;0;0;0;0;0;0;2008
MG;GLAUCILANDIA;84;28;0;0;0;5;2;0;0;2;43;1;3;0;0;0;0;0;0;0;0;0;2008
MG;GOIABEIRA;644;247;0;20;0;26;4;0;0;5;315;20;3;0;3;0;0;0;0;1;0;0;2008
MG;GOIANA;558;364;0;19;0;28;33;0;0;2;95;4;4;0;9;0;0;0;0;0;0;0;2008
MG;GONCALVES;1425;721;0;100;1;120;48;0;0;15;399;3;4;0;9;1;0;0;0;0;0;4;2008
MG;GONZAGA;967;267;0;27;0;76;13;0;1;5;537;32;8;0;1;0;0;0;0;0;0;0;2008
MG;GOUVEA;2222;1277;0;121;2;225;69;0;1;6;471;12;20;0;14;3;0;0;0;0;0;1;2008
MG;GOVERNADOR VALADARES;81459;39438;0;2801;566;5074;1546;0;381;222;24334;4616;312;1;1220;650;95;17;0;1;10;175;2008
MG;GRAO MOGOL;1198;406;0;43;2;112;35;0;0;3;528;3;60;0;4;2;0;0;0;0;0;0;2008
MG;GRUPIARA;322;167;0;10;2;21;5;0;0;1;101;7;2;0;6;0;0;0;0;0;0;0;2008
MG;GUANHAES;9369;4481;0;378;28;831;164;0;1;28;3138;108;77;0;92;30;1;4;0;0;0;8;2008
MG;GUAPE;3022;1776;0;133;0;179;39;0;3;14;817;13;33;0;14;0;1;0;0;0;0;0;2008
MG;GUARACIABA;1859;612;0;53;0;82;26;0;0;10;1037;9;25;0;5;0;0;0;0;0;0;0;2008
MG;GUARACIAMA;507;143;0;25;0;21;8;0;0;3;292;1;13;0;1;0;0;0;0;0;0;0;2008
MG;GUARANESIA;6825;4083;0;334;69;452;172;0;33;27;1336;147;73;0;37;51;1;1;0;0;0;9;2008
MG;GUARANI;1531;889;0;87;1;148;36;0;8;10;313;6;7;0;18;1;1;0;0;2;0;4;2008
MG;GUARARA;922;542;0;42;2;60;28;0;4;8;202;18;2;0;7;2;0;2;0;1;0;2;2008
MG;GUARDA-MOR;1323;743;0;73;15;165;42;0;1;11;198;11;12;0;25;27;0;0;0;0;0;0;2008
MG;GUAXUPE;19934;12092;0;776;116;1455;455;0;61;56;3868;578;135;0;156;149;5;4;0;0;1;27;2008
MG;GUIDOVAL;1850;688;0;106;4;102;21;0;2;1;806;95;4;0;12;6;0;1;0;1;1;0;2008
MG;GUIMARANIA;1944;1087;0;113;5;146;54;0;5;3;447;40;15;0;24;4;0;0;0;0;0;1;2008
MG;GUIRICEMA;3157;1040;0;189;6;131;73;0;6;7;1595;64;16;0;21;8;0;0;0;0;0;1;2008
