UF;MUNICÍPIO;TOTAL;AUTOMÓVEL;BONDE;CAMINHÃO;CAMINHÃO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAFAFORMA;CICLOMOTOR;MICRO-ÔNIBUS;MOTOCICLETA;MOTONETA;ÔNIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEIRA;TRATOR RODAS;TRICICLO;UTILITÁRIO;ANO
GO;TURVANIA;1063;495;0;55;0;84;41;0;0;3;314;39;3;0;26;3;0;0;0;0;0;0;2007
GO;TURVELANDIA;423;197;0;33;0;36;20;0;0;2;92;7;16;0;10;10;0;0;0;0;0;0;2007
GO;UIRAPURU;311;119;0;8;0;25;28;0;0;3;115;7;3;0;3;0;0;0;0;0;0;0;2007
GO;URUACU;11292;4689;0;350;54;776;336;0;3;10;3329;1201;40;0;399;101;0;2;0;0;0;2;2007
GO;URUANA;3975;1486;0;195;2;351;162;0;0;3;1288;397;4;0;67;19;0;0;0;0;0;1;2007
GO;URUTAI;522;254;0;12;0;54;34;0;0;0;142;13;5;0;6;2;0;0;0;0;0;0;2007
GO;VALPARAISO DE GOIAS;10738;6222;0;348;13;495;562;1;5;170;1808;154;93;0;833;28;0;1;0;0;2;3;2007
GO;VARJAO;883;357;0;32;0;63;36;0;0;0;333;42;5;0;11;4;0;0;0;0;0;0;2007
GO;VIANOPOLIS;3498;1711;0;293;16;371;189;0;2;17;701;79;14;0;77;26;0;2;0;0;0;0;2007
GO;VICENTINOPOLIS;1699;641;0;132;16;148;56;0;2;4;472;146;17;0;24;40;0;0;0;0;0;1;2007
GO;VILA BOA;150;61;0;9;1;16;11;0;0;2;38;6;1;0;3;2;0;0;0;0;0;0;2007
GO;VILA PROPICIO;216;115;0;8;0;22;11;0;0;3;35;5;11;0;6;0;0;0;0;0;0;0;2007
MA;ACAILANDIA;11002;2699;0;703;61;847;358;0;22;37;4589;1331;90;0;143;112;0;0;0;4;0;6;2007
MA;AFONSO CUNHA;160;10;0;1;0;6;1;0;0;1;118;23;0;0;0;0;0;0;0;0;0;0;2007
MA;AGUA DOCE DO MARANHAO;67;2;0;0;0;7;3;0;0;1;50;4;0;0;0;0;0;0;0;0;0;0;2007
MA;ALCANTARA;322;46;0;19;0;6;13;0;0;5;216;10;7;0;0;0;0;0;0;0;0;0;2007
MA;ALDEIAS ALTAS;359;23;0;25;1;13;7;0;0;5;233;28;2;0;19;3;0;0;0;0;0;0;2007
MA;ALTAMIRA DO MARANHAO;284;50;0;14;0;14;10;0;0;3;156;36;1;0;0;0;0;0;0;0;0;0;2007
MA;ALTO ALEGRE DO MARANHAO;753;140;0;25;0;20;8;0;0;17;428;112;0;0;3;0;0;0;0;0;0;0;2007
MA;ALTO ALEGRE DO PINDARE;457;42;0;19;0;28;13;0;0;6;329;18;2;0;0;0;0;0;0;0;0;0;2007
MA;ALTO PARNAIBA;294;27;0;21;0;22;11;0;0;1;138;69;2;0;0;3;0;0;0;0;0;0;2007
MA;AMAPA DO MARANHAO;77;26;0;6;0;4;1;0;0;1;36;2;1;0;0;0;0;0;0;0;0;0;2007
MA;AMARANTE DO MARANHAO;1509;71;0;42;0;64;27;0;0;1;1230;69;4;0;0;1;0;0;0;0;0;0;2007
MA;ANAJATUBA;535;162;0;17;0;17;9;0;0;2;311;14;3;0;0;0;0;0;0;0;0;0;2007
MA;ANAPURUS;614;95;0;22;4;26;22;0;0;1;383;53;4;0;0;4;0;0;0;0;0;0;2007
MA;APICUM-ACU;158;31;0;5;0;10;2;0;0;4;99;7;0;0;0;0;0;0;0;0;0;0;2007
MA;ARAGUANA;190;37;0;1;0;11;1;0;0;0;132;6;1;0;1;0;0;0;0;0;0;0;2007
MA;ARAIOSES;302;45;0;11;0;14;7;0;0;3;167;45;8;0;0;0;0;0;0;0;0;2;2007
MA;ARAME;1119;40;0;64;0;69;28;0;7;5;750;153;0;0;2;0;0;0;0;0;0;1;2007
MA;ARARI;999;286;0;48;1;59;22;0;0;6;445;128;3;0;1;0;0;0;0;0;0;0;2007
MA;AXIXA;437;67;0;9;0;26;8;0;0;4;308;13;2;0;0;0;0;0;0;0;0;0;2007
MA;BACABAL;13728;2680;0;546;17;659;338;0;4;65;7033;2222;43;0;71;33;2;0;0;0;0;15;2007
MA;BACABEIRA;409;218;0;42;9;38;14;0;0;0;62;13;2;0;3;8;0;0;0;0;0;0;2007
MA;BACURI;209;37;0;4;0;12;6;0;0;2;131;15;2;0;0;0;0;0;0;0;0;0;2007
MA;BACURITUBA;105;2;0;3;0;5;3;0;0;0;88;4;0;0;0;0;0;0;0;0;0;0;2007
MA;BALSAS;14224;2453;0;809;79;891;301;0;28;27;6657;2677;41;0;129;112;3;2;0;0;0;15;2007
MA;BARAO DE GRAJAU;362;92;0;18;0;28;17;0;0;1;171;33;2;0;0;0;0;0;0;0;0;0;2007
MA;BARRA DO CORDA;8188;740;0;307;11;411;209;0;3;7;5417;1042;9;0;18;11;0;0;0;0;0;3;2007
MA;BARREIRINHAS;1068;210;0;29;1;100;127;0;0;7;493;86;11;0;2;1;0;0;0;0;0;1;2007
MA;BELA VISTA DO MARANHAO;401;146;0;19;1;15;10;0;0;1;184;25;0;0;0;0;0;0;0;0;0;0;2007
MA;BELAGUA;61;7;0;2;0;4;2;0;0;4;37;3;2;0;0;0;0;0;0;0;0;0;2007
MA;BENEDITO LEITE;31;7;0;0;0;3;2;0;0;0;18;1;0;0;0;0;0;0;0;0;0;0;2007
MA;BEQUIMAO;601;48;0;51;0;21;11;0;0;6;409;48;7;0;0;0;0;0;0;0;0;0;2007
MA;BERNARDO DO MEARIM;382;29;0;13;0;9;4;0;0;2;243;82;0;0;0;0;0;0;0;0;0;0;2007
MA;BOA VISTA DO GURUPI;42;17;0;2;0;4;4;0;0;1;13;0;1;0;0;0;0;0;0;0;0;0;2007
MA;BOM JARDIM;1217;204;0;57;0;51;20;0;0;4;788;87;3;0;3;0;0;0;0;0;0;0;2007
MA;BOM JESUS DAS SELVAS;704;93;0;44;1;33;17;0;0;4;484;26;2;0;0;0;0;0;0;0;0;0;2007
MA;BOM LUGAR;540;45;0;24;0;20;13;0;0;6;398;27;7;0;0;0;0;0;0;0;0;0;2007
MA;BREJO;1166;145;0;35;0;61;25;0;1;9;751;128;9;0;2;0;0;0;0;0;0;0;2007
MA;BREJO DE AREIA;164;8;0;15;0;7;0;0;0;3;121;9;1;0;0;0;0;0;0;0;0;0;2007
MA;BURITI;1021;32;0;8;0;13;4;0;0;2;872;75;12;0;3;0;0;0;0;0;0;0;2007
MA;BURITI BRAVO;660;30;0;18;0;36;15;0;0;0;507;54;0;0;0;0;0;0;0;0;0;0;2007
MA;BURITICUPU;2954;452;0;185;1;112;44;0;1;19;1851;276;5;0;5;2;0;0;0;0;0;1;2007
MA;BURITIRANA;348;26;0;8;0;27;15;0;0;0;253;18;0;0;1;0;0;0;0;0;0;0;2007
MA;CACHOEIRA GRANDE;95;23;0;3;0;5;7;0;0;2;55;0;0;0;0;0;0;0;0;0;0;0;2007
MA;CAJAPIO;199;15;0;5;0;12;3;0;0;0;151;11;2;0;0;0;0;0;0;0;0;0;2007
MA;CAJARI;142;28;0;0;0;4;3;0;0;0;102;5;0;0;0;0;0;0;0;0;0;0;2007
MA;CAMPESTRE DO MARANHAO;370;72;0;7;0;14;6;0;0;3;221;41;0;0;6;0;0;0;0;0;0;0;2007
MA;CANDIDO MENDES;121;13;0;6;0;7;2;0;0;3;86;3;1;0;0;0;0;0;0;0;0;0;2007
MA;CANTANHEDE;422;94;0;13;0;12;6;0;0;2;246;48;0;0;1;0;0;0;0;0;0;0;2007
MA;CAPINZAL DO NORTE;374;53;0;17;1;16;6;0;0;10;206;61;1;0;2;1;0;0;0;0;0;0;2007
MA;CAROLINA;1372;257;0;40;3;120;64;0;2;1;569;294;2;0;15;3;0;0;0;0;0;2;2007
MA;CARUTAPERA;309;54;0;16;0;16;6;0;0;3;178;30;5;0;1;0;0;0;0;0;0;0;2007
MA;CAXIAS;16197;3138;0;441;19;565;294;1;1;27;9606;1992;53;0;22;25;6;0;0;0;0;7;2007
MA;CEDRAL;205;8;0;5;0;9;6;0;0;1;161;12;3;0;0;0;0;0;0;0;0;0;2007
MA;CENTRAL DO MARANHAO;87;4;0;5;0;15;3;0;0;0;56;4;0;0;0;0;0;0;0;0;0;0;2007
MA;CENTRO DO GUILHERME;93;33;0;5;0;5;0;0;0;0;48;0;1;0;0;0;0;0;0;0;0;1;2007
MA;CENTRO NOVO DO MARANHAO;202;35;0;12;1;13;3;0;0;0;131;4;3;0;0;0;0;0;0;0;0;0;2007
MA;CHAPADINHA;6022;922;0;185;3;230;101;0;2;28;3611;902;6;0;21;7;0;0;0;0;0;4;2007
MA;CIDELANDIA;659;110;0;18;13;33;8;0;0;4;354;62;5;0;7;45;0;0;0;0;0;0;2007
MA;CODO;7531;1028;0;376;18;200;129;0;7;10;4672;1025;14;0;16;30;0;0;0;0;0;6;2007
MA;COELHO NETO;2978;198;0;64;4;56;40;0;0;5;2334;257;7;0;9;1;0;0;0;0;0;3;2007
MA;COLINAS;1990;192;0;85;2;84;36;0;0;7;1420;152;5;0;4;3;0;0;0;0;0;0;2007
MA;CONCEICAO DO LAGO-ACU;228;36;0;5;0;22;6;0;0;4;146;9;0;0;0;0;0;0;0;0;0;0;2007
MA;COROATA;2879;419;0;119;0;94;67;0;0;24;1762;383;6;0;2;1;0;0;0;0;0;2;2007
MA;CURURUPU;699;104;0;14;0;19;13;2;0;4;500;36;5;0;0;0;0;0;0;0;0;2;2007
MA;DAVINOPOLIS;339;68;0;10;0;11;11;0;1;0;192;45;0;0;1;0;0;0;0;0;0;0;2007
MA;DOM PEDRO;2780;357;0;209;2;152;68;0;1;6;1609;348;18;0;8;2;0;0;0;0;0;0;2007
MA;DUQUE BACELAR;194;5;0;0;0;2;1;0;0;2;179;3;2;0;0;0;0;0;0;0;0;0;2007
MA;ESPERANTINOPOLIS;1266;93;0;38;6;27;17;0;0;6;952;122;0;0;2;3;0;0;0;0;0;0;2007
MA;ESTREITO;1070;136;0;20;1;44;23;0;1;5;515;312;1;0;2;9;0;1;0;0;0;0;2007
MA;FEIRA NOVA DO MARANHAO;97;0;0;1;0;7;3;0;0;1;72;13;0;0;0;0;0;0;0;0;0;0;2007
MA;FERNANDO FALCAO;270;8;0;9;0;16;27;0;0;1;180;27;2;0;0;0;0;0;0;0;0;0;2007
MA;FORMOSA DA SERRA NEGRA;643;35;0;11;0;83;21;0;0;0;432;59;0;0;0;0;0;0;0;0;0;2;2007
MA;FORTALEZA DOS NOGUEIRAS;809;78;0;25;0;53;19;0;0;1;481;148;3;0;1;0;0;0;0;0;0;0;2007
MA;FORTUNA;756;48;0;17;0;47;28;0;0;2;529;85;0;0;0;0;0;0;0;0;0;0;2007
MA;GODOFREDO VIANA;93;11;0;3;0;8;1;0;0;3;61;3;2;0;1;0;0;0;0;0;0;0;2007
MA;GONCALVES DIAS;700;103;0;15;0;32;15;0;0;2;428;103;2;0;0;0;0;0;0;0;0;0;2007
MA;GOVERNADOR ARCHER;467;47;0;11;0;12;2;0;0;5;315;73;2;0;0;0;0;0;0;0;0;0;2007
MA;GOVERNADOR EDISON LOBAO;384;75;0;16;0;29;14;0;0;2;216;23;2;0;4;1;0;0;0;0;0;2;2007
MA;GOVERNADOR EUGENIO BARROS;530;58;0;17;0;21;9;0;0;4;343;75;3;0;0;0;0;0;0;0;0;0;2007
MA;GOVERNADOR LUIZ ROCHA;235;20;0;9;0;18;6;0;0;2;162;15;2;0;1;0;0;0;0;0;0;0;2007
MA;GOVERNADOR NEWTON BELLO;213;53;0;13;0;8;5;0;0;0;122;11;1;0;0;0;0;0;0;0;0;0;2007
MA;GOVERNADOR NUNES FREIRE;785;188;0;23;0;42;15;0;0;4;460;52;0;0;1;0;0;0;0;0;0;0;2007
MA;GRACA ARANHA;386;28;0;10;0;18;12;0;0;4;252;60;2;0;0;0;0;0;0;0;0;0;2007
MA;GRAJAU;3923;478;0;223;17;327;148;0;1;3;2440;246;8;0;12;18;0;1;0;0;0;1;2007
MA;GUIMARAES;318;34;0;7;0;19;6;0;0;1;224;25;2;0;0;0;0;0;0;0;0;0;2007
MA;HUMBERTO DE CAMPOS;143;37;0;7;0;27;19;0;0;5;43;2;0;0;2;0;0;0;0;0;0;1;2007
MA;ICATU;270;47;0;5;0;8;5;1;0;3;198;0;3;0;0;0;0;0;0;0;0;0;2007
MA;IGARAPE DO MEIO;350;114;0;10;0;12;4;0;0;2;195;7;5;0;0;0;0;0;0;0;0;1;2007
MA;IGARAPE GRANDE;922;87;0;37;0;17;29;0;0;9;624;114;4;0;1;0;0;0;0;0;0;0;2007
MA;IMPERATRIZ;49072;15773;0;1840;85;3086;1576;2;753;74;18494;6143;197;0;807;159;6;4;0;1;1;71;2007
MA;ITAIPAVA DO GRAJAU;159;5;0;10;0;11;6;0;0;1;115;10;0;0;1;0;0;0;0;0;0;0;2007
MA;ITAPECURU MIRIM;2778;901;0;187;8;144;58;1;1;12;1115;307;20;0;12;8;0;0;0;0;0;4;2007
MA;ITINGA DO MARANHAO;1838;300;0;69;11;104;45;0;0;2;927;346;1;0;19;14;0;0;0;0;0;0;2007
MA;JATOBA;130;7;0;2;0;13;12;0;0;2;87;7;0;0;0;0;0;0;0;0;0;0;2007
MA;JENIPAPO DOS VIEIRAS;363;12;0;24;0;28;8;0;0;0;277;13;1;0;0;0;0;0;0;0;0;0;2007
MA;JOAO LISBOA;1003;219;0;48;0;55;44;0;6;1;526;94;3;0;4;1;0;0;0;0;0;2;2007
MA;JOSELANDIA;806;38;0;29;0;24;14;0;0;4;548;145;3;0;0;0;0;0;0;0;0;1;2007
MA;JUNCO DO MARANHAO;104;30;0;5;0;3;1;0;0;12;47;5;0;0;0;1;0;0;0;0;0;0;2007
MA;LAGO DA PEDRA;4259;347;0;164;0;114;61;0;0;21;2963;581;4;0;2;1;0;0;0;0;0;1;2007
MA;LAGO DO JUNCO;501;33;0;12;0;16;8;0;0;1;367;61;3;0;0;0;0;0;0;0;0;0;2007
MA;LAGO DOS RODRIGUES;643;33;0;24;0;20;8;0;0;4;477;75;2;0;0;0;0;0;0;0;0;0;2007
MA;LAGO VERDE;648;91;0;14;0;23;10;0;0;0;465;41;3;0;1;0;0;0;0;0;0;0;2007
MA;LAGOA DO MATO;283;3;0;1;0;8;8;0;0;0;240;22;1;0;0;0;0;0;0;0;0;0;2007
MA;LAGOA GRANDE DO MARANHAO;235;3;0;15;0;1;0;0;0;1;202;13;0;0;0;0;0;0;0;0;0;0;2007
MA;LAJEADO NOVO;122;22;0;10;0;10;2;0;0;1;71;5;0;0;1;0;0;0;0;0;0;0;2007
MA;LIMA CAMPOS;779;126;0;44;0;27;20;0;0;9;439;111;2;0;0;0;0;1;0;0;0;0;2007
MA;LORETO;224;9;0;2;0;23;6;0;0;1;148;29;1;0;2;2;0;0;0;0;0;1;2007
MA;LUIS DOMINGUES;61;13;0;0;0;3;4;0;0;1;33;5;1;0;1;0;0;0;0;0;0;0;2007
MA;MAGALHAES DE ALMEIDA;157;23;0;5;0;7;11;0;0;2;98;10;1;0;0;0;0;0;0;0;0;0;2007
MA;MARACACUME;747;153;0;35;0;34;5;0;0;21;450;48;1;0;0;0;0;0;0;0;0;0;2007
MA;MARAJA DO SENA;135;5;0;8;0;3;2;0;0;0;112;5;0;0;0;0;0;0;0;0;0;0;2007
MA;MARANHAOZINHO;181;50;0;10;0;9;2;0;0;0;92;14;1;0;3;0;0;0;0;0;0;0;2007
MA;MATA ROMA;742;110;0;22;0;23;19;0;0;4;485;73;5;0;0;0;0;0;0;0;0;1;2007
MA;MATINHA;751;72;0;20;0;25;14;0;0;7;585;27;0;0;1;0;0;0;0;0;0;0;2007
MA;MATOES;263;19;0;12;0;8;4;0;0;1;203;12;2;0;1;1;0;0;0;0;0;0;2007
MA;MATOES DO NORTE;92;43;0;5;0;6;3;0;0;3;27;4;1;0;0;0;0;0;0;0;0;0;2007
MA;MILAGRES DO MARANHAO;81;6;0;3;0;4;3;0;0;2;55;6;2;0;0;0;0;0;0;0;0;0;2007
MA;MIRADOR;426;50;0;11;0;29;9;0;0;0;291;35;1;0;0;0;0;0;0;0;0;0;2007
MA;MIRANDA DO NORTE;733;292;0;60;1;49;22;0;0;1;243;59;2;0;3;1;0;0;0;0;0;0;2007
MA;MIRINZAL;552;53;0;20;0;28;15;0;0;1;385;46;4;0;0;0;0;0;0;0;0;0;2007
MA;MONCAO;302;54;0;8;0;12;7;0;0;3;204;11;3;0;0;0;0;0;0;0;0;0;2007
MA;MONTES ALTOS;478;55;0;20;0;49;13;0;1;0;313;25;1;0;1;0;0;0;0;0;0;0;2007
MA;MORROS;346;67;0;6;0;26;11;0;0;3;219;11;2;0;1;0;0;0;0;0;0;0;2007
MA;NINA RODRIGUES;257;26;0;4;0;4;2;0;0;3;196;21;1;0;0;0;0;0;0;0;0;0;2007
MA;NOVA COLINAS;154;6;0;3;0;11;4;0;0;0;108;20;2;0;0;0;0;0;0;0;0;0;2007
MA;NOVA IORQUE;127;32;0;5;0;8;4;0;0;0;69;9;0;0;0;0;0;0;0;0;0;0;2007
MA;NOVA OLINDA DO MARANHAO;435;100;0;23;0;14;8;0;0;13;243;33;1;0;0;0;0;0;0;0;0;0;2007
MA;OLHO D'AGUA DAS CUNHAS;1508;201;0;51;0;61;28;0;0;8;897;253;5;0;4;0;0;0;0;0;0;0;2007
MA;OLINDA NOVA DO MARANHAO;252;16;0;8;0;10;4;0;0;1;211;2;0;0;0;0;0;0;0;0;0;0;2007
MA;PACO DO LUMIAR;6165;3485;0;224;6;374;212;3;4;79;1492;201;56;0;16;7;2;0;0;0;0;4;2007
MA;PALMEIRANDIA;408;41;0;7;0;10;12;0;0;1;313;20;4;0;0;0;0;0;0;0;0;0;2007
MA;PARAIBANO;1042;87;0;21;0;51;21;0;0;3;762;93;2;0;2;0;0;0;0;0;0;0;2007
MA;PARNARAMA;234;23;0;15;0;18;7;0;0;1;151;19;0;0;0;0;0;0;0;0;0;0;2007
MA;PASSAGEM FRANCA;526;30;0;15;0;32;16;0;0;1;386;45;1;0;0;0;0;0;0;0;0;0;2007
MA;PASTOS BONS;884;110;0;33;1;57;22;0;0;2;538;112;1;0;2;5;0;0;0;0;0;1;2007
MA;PAULINO NEVES;42;4;0;0;0;6;15;0;0;0;16;1;0;0;0;0;0;0;0;0;0;0;2007
MA;PAULO RAMOS;1116;134;0;38;0;34;10;0;0;3;788;108;0;0;0;0;0;0;0;0;0;1;2007
MA;PEDREIRAS;6685;1088;0;226;20;200;147;0;1;33;3541;1359;23;0;21;22;0;0;0;0;0;4;2007
MA;PEDRO DO ROSARIO;220;4;0;11;0;8;4;0;0;1;185;5;1;0;0;0;0;0;0;0;0;1;2007
MA;PENALVA;535;37;0;7;0;18;13;0;0;3;434;21;2;0;0;0;0;0;0;0;0;0;2007
MA;PERI MIRIM;451;35;0;13;0;12;12;0;0;5;355;13;4;0;2;0;0;0;0;0;0;0;2007
MA;PERITORO;691;134;0;26;1;28;32;0;1;30;356;76;4;0;1;2;0;0;0;0;0;0;2007
MA;PINDARE MIRIM;1255;376;0;72;11;53;13;0;0;3;598;83;13;0;6;26;0;0;0;0;0;1;2007
MA;PINHEIRO;5787;901;0;252;9;263;126;0;1;19;3414;744;38;0;8;10;0;0;0;0;0;2;2007
MA;PIO XII;1430;267;0;65;1;80;25;0;0;3;835;147;1;0;1;3;0;0;0;0;0;2;2007
MA;PIRAPEMAS;275;49;0;9;0;6;5;0;0;4;185;16;1;0;0;0;0;0;0;0;0;0;2007
MA;POCAO DE PEDRAS;1080;77;0;32;0;28;14;0;0;7;782;136;3;0;0;0;0;0;0;0;0;1;2007
MA;PORTO FRANCO;834;216;0;21;0;51;32;0;0;1;378;122;3;0;9;1;0;0;0;0;0;0;2007
MA;PORTO RICO DO MARANHAO;113;6;0;2;0;6;2;0;0;0;94;2;1;0;0;0;0;0;0;0;0;0;2007
MA;PRESIDENTE DUTRA;5403;764;0;206;10;309;119;0;2;11;2929;1016;7;0;17;8;0;0;0;0;1;4;2007
MA;PRESIDENTE JUSCELINO;176;71;0;5;0;16;3;1;0;1;76;1;2;0;0;0;0;0;0;0;0;0;2007
MA;PRESIDENTE MEDICI;147;46;0;5;0;7;1;0;0;6;78;4;0;0;0;0;0;0;0;0;0;0;2007
MA;PRESIDENTE SARNEY;127;9;0;2;0;10;2;0;0;0;81;22;1;0;0;0;0;0;0;0;0;0;2007
MA;PRESIDENTE VARGAS;333;53;0;13;0;17;8;0;0;4;215;22;1;0;0;0;0;0;0;0;0;0;2007
MA;PRIMEIRA CRUZ;16;9;0;0;0;1;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2007
MA;RAPOSA;810;190;0;31;1;61;35;2;0;0;434;24;23;0;1;4;0;0;0;0;0;4;2007
MA;RIACHAO;683;81;0;23;0;34;18;0;0;1;412;109;2;0;2;1;0;0;0;0;0;0;2007
MA;RIBAMAR FIQUENE;217;59;0;7;1;11;6;0;0;1;117;11;1;0;1;2;0;0;0;0;0;0;2007
MA;ROSARIO;1531;657;0;122;7;86;49;0;0;12;470;93;22;0;7;6;0;0;0;0;0;0;2007
MA;SAMBAIBA;93;11;0;9;0;9;1;0;0;0;50;13;0;0;0;0;0;0;0;0;0;0;2007
MA;SANTA FILOMENA DO MARANHAO;331;17;0;4;0;41;19;0;0;3;207;39;0;0;0;0;0;1;0;0;0;0;2007
MA;SANTA HELENA;1046;144;0;45;0;60;25;0;0;2;640;127;2;0;0;0;0;0;0;0;0;1;2007
MA;SANTA INES;9716;2991;0;411;34;546;228;0;1;100;4252;961;65;0;75;43;0;0;0;1;0;8;2007
MA;SANTA LUZIA;3125;528;0;170;2;158;77;0;0;56;1848;268;9;0;7;0;0;0;0;0;0;2;2007
MA;SANTA LUZIA DO PARUA;1064;194;0;69;2;42;22;0;0;8;668;55;2;0;0;1;0;0;0;0;0;1;2007
MA;SANTA QUITERIA DO MARANHAO;675;86;0;15;3;42;23;0;0;0;449;50;4;0;1;2;0;0;0;0;0;0;2007
MA;SANTA RITA;1360;309;0;72;5;65;34;0;0;5;783;73;3;0;6;2;0;0;0;0;0;3;2007
MA;SANTANA DO MARANHAO;113;5;0;5;0;13;8;0;0;1;75;4;2;0;0;0;0;0;0;0;0;0;2007
MA;SANTO AMARO DO MARANHAO;20;2;0;0;0;5;9;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;2007
MA;SANTO ANTONIO DOS LOPES;861;68;0;51;2;37;17;0;0;6;549;122;0;0;6;2;0;0;0;0;0;1;2007
MA;SAO BENEDITO DO RIO PRETO;430;42;0;9;0;22;16;0;0;7;283;50;1;0;0;0;0;0;0;0;0;0;2007
MA;SAO BENTO;1803;189;0;53;1;74;40;0;0;11;1311;117;6;0;0;1;0;0;0;0;0;0;2007
MA;SAO BERNARDO;824;100;0;40;0;38;20;0;0;0;541;76;6;0;2;0;0;0;0;0;0;1;2007
MA;SAO DOMINGOS DO AZEITAO;172;11;0;11;4;15;8;0;0;0;104;7;1;0;1;10;0;0;0;0;0;0;2007
MA;SAO DOMINGOS DO MARANHAO;2208;230;0;91;12;235;81;0;0;2;1290;255;1;0;1;9;0;0;0;0;0;1;2007
MA;SAO FELIX DE BALSAS;45;3;0;1;0;4;2;0;0;0;29;6;0;0;0;0;0;0;0;0;0;0;2007
MA;SAO FRANCISCO DO BREJAO;386;42;0;30;0;31;16;0;0;1;232;31;2;0;1;0;0;0;0;0;0;0;2007
MA;SAO FRANCISCO DO MARANHAO;20;6;0;2;0;5;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;2007
MA;SAO JOAO BATISTA;435;46;0;20;0;12;7;0;0;3;318;26;3;0;0;0;0;0;0;0;0;0;2007
MA;SAO JOAO DO CARU;181;4;0;11;0;7;1;0;0;1;153;4;0;0;0;0;0;0;0;0;0;0;2007
MA;SAO JOAO DO PARAISO;227;26;0;2;0;21;4;0;0;0;141;31;1;0;1;0;0;0;0;0;0;0;2007
MA;SAO JOAO DO SOTER;204;17;0;7;0;8;4;0;0;1;154;13;0;0;0;0;0;0;0;0;0;0;2007
MA;SAO JOAO DOS PATOS;2424;326;0;89;2;141;54;0;1;1;1550;249;3;0;5;3;0;0;0;0;0;0;2007
MA;SAO JOSE DE RIBAMAR;5623;2683;0;325;7;489;256;1;10;106;1499;157;45;0;22;13;0;0;0;0;0;10;2007
MA;SAO JOSE DOS BASILIOS;299;9;0;7;0;13;10;0;0;1;236;20;2;0;1;0;0;0;0;0;0;0;2007
MA;SAO LUIS;171484;106608;0;5334;234;12950;7865;112;151;912;29874;2751;2473;0;1113;328;14;14;0;14;7;730;2007
MA;SAO LUIS GONZAGA DO MARANHAO;901;135;0;18;0;39;26;0;0;4;605;73;1;0;0;0;0;0;0;0;0;0;2007
MA;SAO MATEUS DO MARANHAO;2341;317;0;68;2;71;57;1;0;36;1232;532;14;0;9;2;0;0;0;0;0;0;2007
MA;SAO PEDRO DA AGUA BRANCA;325;41;0;12;1;12;5;0;0;0;218;34;0;0;2;0;0;0;0;0;0;0;2007
MA;SAO PEDRO DOS CRENTES;74;2;0;3;0;8;4;0;0;1;46;10;0;0;0;0;0;0;0;0;0;0;2007
MA;SAO RAIMUNDO DAS MANGABEIRAS;864;107;0;56;3;67;15;0;1;1;394;173;30;0;10;5;0;0;0;0;0;2;2007
MA;SAO RAIMUNDO DO DOCA BEZERRA;140;4;0;11;0;3;0;0;0;0;104;18;0;0;0;0;0;0;0;0;0;0;2007
MA;SAO ROBERTO;121;4;0;3;0;7;2;0;0;2;100;3;0;0;0;0;0;0;0;0;0;0;2007
MA;SAO VICENTE FERRER;657;55;0;14;0;23;10;0;0;2;514;35;4;0;0;0;0;0;0;0;0;0;2007
MA;SATUBINHA;174;30;0;13;0;14;4;0;0;2;101;10;0;0;0;0;0;0;0;0;0;0;2007
MA;SENADOR ALEXANDRE COSTA;239;15;0;13;0;7;4;0;0;2;179;18;1;0;0;0;0;0;0;0;0;0;2007
MA;SENADOR LA ROCQUE;894;98;0;23;0;62;27;0;0;0;614;69;1;0;0;0;0;0;0;0;0;0;2007
MA;SERRANO DO MARANHAO;38;5;0;1;0;5;2;0;0;0;24;0;1;0;0;0;0;0;0;0;0;0;2007
MA;SITIO NOVO;542;50;0;14;0;66;19;0;0;0;335;53;1;0;4;0;0;0;0;0;0;0;2007
MA;SUCUPIRA DO NORTE;328;13;0;12;0;17;8;0;0;1;258;18;1;0;0;0;0;0;0;0;0;0;2007
MA;SUCUPIRA DO RIACHAO;123;7;0;2;0;8;3;0;0;1;98;3;1;0;0;0;0;0;0;0;0;0;2007
MA;TASSO FRAGOSO;234;26;0;19;0;15;1;0;0;1;143;26;1;0;1;1;0;0;0;0;0;0;2007
MA;TIMBIRAS;720;78;0;19;0;15;11;0;0;6;479;112;0;0;0;0;0;0;0;0;0;0;2007
MA;TIMON;9935;3123;0;361;11;501;360;1;2;25;4896;595;25;0;12;22;0;0;0;0;0;1;2007
MA;TRIZIDELA DO VALE;2068;209;0;76;9;55;20;0;0;8;1184;490;3;0;3;9;0;0;0;0;1;1;2007
MA;TUFILANDIA;112;15;0;3;0;4;3;0;0;4;80;3;0;0;0;0;0;0;0;0;0;0;2007
MA;TUNTUM;1586;170;0;59;1;132;53;0;0;3;904;256;3;0;2;1;0;0;0;0;1;1;2007
MA;TURIACU;617;42;0;14;0;19;11;0;0;1;501;24;4;0;1;0;0;0;0;0;0;0;2007
MA;TURILANDIA;262;30;0;7;0;11;9;0;0;4;179;21;1;0;0;0;0;0;0;0;0;0;2007
