UF;MUNICÍPIO;TOTAL;AUTOMÓVEL;BONDE;CAMINHÃO;CAMINHÃO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAFAFORMA;CICLOMOTOR;MICRO-ÔNIBUS;MOTOCICLETA;MOTONETA;ÔNIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEIRA;TRATOR RODAS;TRICICLO;UTILITÁRIO;ANO
MG;GURINHATA;1013;533;0;79;5;49;127;0;1;5;166;17;14;0;13;4;0;0;0;0;0;0;2004
MG;HELIODORA;823;513;0;45;0;25;72;0;0;4;142;7;5;0;9;1;0;0;0;0;0;0;2004
MG;IAPU;1313;633;0;86;5;17;123;0;0;8;407;1;12;0;10;10;0;1;0;0;0;0;2004
MG;IBERTIOGA;423;238;0;29;0;12;54;0;0;4;73;3;2;0;8;0;0;0;0;0;0;0;2004
MG;IBIA;4993;2991;0;292;19;203;425;0;140;15;490;104;55;0;179;73;0;2;0;3;0;2;2004
MG;IBIAI;540;144;0;41;0;18;47;0;0;2;275;3;3;0;7;0;0;0;0;0;0;0;2004
MG;IBIRACATU;178;62;0;3;0;2;9;0;0;2;95;0;5;0;0;0;0;0;0;0;0;0;2004
MG;IBIRACI;3486;1915;0;334;74;316;415;0;6;21;295;8;24;0;51;16;1;1;0;0;0;9;2004
MG;IBIRITE;15635;10714;0;589;48;257;1132;0;1;59;2438;77;176;0;97;40;0;4;0;0;0;3;2004
MG;IBITIURA DE MINAS;825;430;0;57;0;40;129;0;3;2;160;2;2;0;0;0;0;0;0;0;0;0;2004
MG;IBITURUNA;259;166;0;21;0;7;34;0;0;5;22;0;1;0;3;0;0;0;0;0;0;0;2004
MG;ICARAI DE MINAS;228;32;0;7;0;1;7;0;0;2;178;0;1;0;0;0;0;0;0;0;0;0;2004
MG;IGARAPE;5906;3628;0;442;158;165;423;0;19;25;683;41;77;0;62;174;0;0;0;8;0;1;2004
MG;IGARATINGA;1981;794;0;227;44;49;133;0;6;4;601;50;12;0;8;43;0;0;0;10;0;0;2004
MG;IGUATAMA;1561;1030;0;104;12;58;124;0;0;4;172;18;11;0;14;14;0;0;0;0;0;0;2004
MG;IJACI;709;451;0;75;7;13;62;1;0;2;76;3;5;0;9;5;0;0;0;0;0;0;2004
MG;ILICINEA;2245;1343;0;133;2;40;133;0;0;3;550;10;21;0;8;2;0;0;0;0;0;0;2004
MG;IMBE DE MINAS;665;228;0;20;0;11;43;0;0;1;354;4;4;0;0;0;0;0;0;0;0;0;2004
MG;INCONFIDENTES;1316;875;0;60;0;38;119;1;3;9;180;12;7;0;12;0;0;0;0;0;0;0;2004
MG;INDAIABIRA;594;65;0;19;0;14;34;0;0;4;442;2;13;0;1;0;0;0;0;0;0;0;2004
MG;INDIANOPOLIS;838;446;0;45;3;32;54;0;8;20;198;3;10;0;13;6;0;0;0;0;0;0;2004
MG;INGAI;209;133;0;15;0;7;24;0;0;4;22;0;4;0;0;0;0;0;0;0;0;0;2004
MG;INHAPIM;4178;1835;0;187;33;97;309;0;2;5;1573;24;34;0;29;45;0;5;0;0;0;0;2004
MG;INHAUMA;614;377;0;53;0;29;76;0;1;1;59;2;10;0;5;0;0;0;0;0;0;1;2004
MG;INIMUTABA;679;323;0;18;2;19;73;0;8;2;200;23;3;0;5;3;0;0;0;0;0;0;2004
MG;IPABA;872;538;0;42;0;10;62;0;1;5;181;1;17;0;15;0;0;0;0;0;0;0;2004
MG;IPANEMA;3387;1592;0;139;3;92;199;0;0;9;1222;84;17;0;24;4;0;2;0;0;0;0;2004
MG;IPATINGA;65755;42913;0;2151;221;1464;3324;9;133;316;12843;511;400;2;1136;292;4;7;0;3;3;23;2004
MG;IPIACU;603;235;0;37;1;17;52;0;0;3;215;23;5;0;12;3;0;0;0;0;0;0;2004
MG;IPUIUNA;2362;1479;0;265;15;73;218;0;0;9;257;8;7;0;21;10;0;0;0;0;0;0;2004
MG;IRAI DE MINAS;1447;738;0;138;8;71;123;0;2;11;304;3;17;0;18;14;0;0;0;0;0;0;2004
MG;ITABIRA;24425;17068;0;946;28;828;1414;0;6;127;3388;106;235;1;221;35;10;7;0;1;1;3;2004
MG;ITABIRINHA DE MANTENA;1616;547;0;80;0;18;107;0;1;1;793;44;19;0;5;0;0;0;0;0;0;1;2004
MG;ITABIRITO;11758;7422;0;538;110;223;680;0;4;49;1963;421;123;0;99;119;2;1;0;2;0;2;2004
MG;ITACAMBIRA;47;14;0;8;0;5;4;0;0;0;10;1;5;0;0;0;0;0;0;0;0;0;2004
MG;ITACARAMBI;1042;270;0;52;0;37;79;0;0;4;540;26;16;0;9;0;0;9;0;0;0;0;2004
MG;ITAGUARA;3604;1635;0;276;131;78;219;0;0;5;1047;20;28;0;37;126;0;0;0;0;1;1;2004
MG;ITAIPE;760;246;0;35;2;19;84;0;0;4;338;16;11;0;4;0;1;0;0;0;0;0;2004
MG;ITAJUBA;22218;14998;0;742;38;558;1548;0;81;68;3576;199;103;0;230;60;1;6;0;0;1;9;2004
MG;ITAMARANDIBA;4670;1749;0;376;52;122;490;0;0;8;1677;58;54;0;20;61;0;3;0;0;0;0;2004
MG;ITAMARATI DE MINAS;773;446;0;61;1;12;37;0;0;5;193;3;10;0;4;1;0;0;0;0;0;0;2004
MG;ITAMBACURI;1936;896;0;125;3;75;228;0;0;5;509;43;22;0;21;3;1;4;0;0;0;1;2004
MG;ITAMBE DO MATO DENTRO;199;88;0;11;0;4;19;0;0;1;74;0;2;0;0;0;0;0;0;0;0;0;2004
MG;ITAMOGI;2440;1635;0;169;16;68;221;0;5;8;262;13;16;0;11;15;0;1;0;0;0;0;2004
MG;ITAMONTE;3212;1907;0;224;24;108;258;0;1;16;468;95;20;0;51;37;0;1;0;0;0;2;2004
MG;ITANHANDU;3119;1948;0;227;28;92;222;0;7;20;382;45;22;0;85;36;1;0;0;0;0;4;2004
MG;ITANHOMI;1846;742;0;64;0;71;70;0;0;1;832;40;12;0;11;1;2;0;0;0;0;0;2004
MG;ITAOBIM;1836;840;0;152;6;64;257;0;1;16;399;43;19;0;22;14;2;0;0;0;1;0;2004
MG;ITAPAGIPE;2983;1614;0;204;12;88;310;0;15;1;582;93;16;0;38;10;0;0;0;0;0;0;2004
MG;ITAPECERICA;3703;2246;0;243;11;84;277;0;4;16;678;46;45;0;40;12;1;0;0;0;0;0;2004
MG;ITAPEVA;2405;1365;0;183;87;80;145;0;1;3;432;13;6;0;22;67;0;0;0;0;0;1;2004
MG;ITATIAIUCU;1950;1036;0;192;112;50;180;0;0;5;194;13;13;0;21;134;0;0;0;0;0;0;2004
MG;ITAU DE MINAS;4167;2495;0;250;250;96;241;0;22;11;395;71;31;0;42;261;2;0;0;0;0;0;2004
MG;ITAUNA;24037;14030;0;1092;411;705;1588;3;18;70;4742;378;169;0;346;458;10;5;0;1;4;7;2004
MG;ITAVERAVA;504;207;0;23;1;8;29;0;0;0;227;1;6;0;1;1;0;0;0;0;0;0;2004
MG;ITINGA;437;174;0;24;0;21;46;0;0;9;144;8;10;0;1;0;0;0;0;0;0;0;2004
MG;ITUETA;840;294;0;38;1;33;77;0;0;0;358;29;9;0;0;1;0;0;0;0;0;0;2004
MG;ITUIUTABA;26380;12442;0;1081;215;1113;1838;0;364;91;6535;1932;156;0;382;217;2;9;0;0;1;2;2004
MG;ITUMIRIM;796;531;0;50;0;16;93;0;0;4;93;0;4;0;4;0;0;1;0;0;0;0;2004
MG;ITURAMA;9500;4857;0;547;47;385;687;0;51;25;1908;369;127;0;399;95;1;0;0;0;0;2;2004
MG;ITUTINGA;659;428;0;39;0;19;63;0;0;7;77;10;2;0;13;1;0;0;0;0;0;0;2004
MG;JABOTICATUBAS;1950;1057;0;114;0;63;200;0;0;6;457;13;25;0;13;0;0;1;0;0;0;1;2004
MG;JACINTO;509;217;0;16;0;24;48;0;0;3;176;10;11;0;4;0;0;0;0;0;0;0;2004
MG;JACUI;2275;1162;0;87;0;37;113;0;1;9;852;0;10;0;4;0;0;0;0;0;0;0;2004
MG;JACUTINGA;6504;4329;0;261;22;285;519;0;22;20;876;49;34;0;60;20;2;0;0;0;0;5;2004
MG;JAGUARACU;334;211;0;19;0;12;22;0;0;2;58;0;3;0;6;1;0;0;0;0;0;0;2004
MG;JAIBA;2703;609;0;160;1;49;129;0;0;4;1610;85;24;0;28;2;0;2;0;0;0;0;2004
MG;JAMPRUCA;163;58;0;6;0;3;11;0;0;1;65;3;11;0;0;1;3;1;0;0;0;0;2004
MG;JANAUBA;10285;3315;0;509;11;291;593;0;2;9;4690;589;60;0;176;16;0;23;0;0;0;1;2004
MG;JANUARIA;6437;1945;0;203;4;202;583;0;4;8;3001;355;51;0;61;8;0;10;0;1;1;0;2004
MG;JAPARAIBA;713;288;0;39;2;28;53;0;0;2;270;7;14;0;7;3;0;0;0;0;0;0;2004
MG;JAPONVAR;168;54;0;3;0;6;7;0;0;0;88;2;8;0;0;0;0;0;0;0;0;0;2004
MG;JECEABA;682;311;0;25;1;13;39;0;0;5;270;10;5;0;2;0;0;1;0;0;0;0;2004
MG;JENIPAPO DE MINAS;338;53;0;11;0;13;15;0;0;3;234;1;7;0;1;0;0;0;0;0;0;0;2004
MG;JEQUERI;1302;664;0;42;0;27;89;0;0;5;442;5;25;0;3;0;0;0;0;0;0;0;2004
MG;JEQUITAI;707;269;0;43;1;16;75;0;0;3;281;6;8;0;3;1;0;1;0;0;0;0;2004
MG;JEQUITIBA;378;233;0;30;3;18;37;0;0;2;35;1;15;0;2;1;0;0;0;0;0;1;2004
MG;JEQUITINHONHA;1365;609;0;40;0;47;121;1;0;6;437;74;13;0;16;0;0;1;0;0;0;0;2004
MG;JESUANIA;750;442;0;51;0;35;80;0;0;5;113;10;4;0;10;0;0;0;0;0;0;0;2004
MG;JOAIMA;853;355;0;40;0;42;113;0;0;4;241;34;14;0;7;0;2;0;0;0;0;1;2004
MG;JOANESIA;619;236;0;10;0;8;27;0;0;3;327;1;5;0;2;0;0;0;0;0;0;0;2004
MG;JOAO MONLEVADE;16918;12104;0;710;113;653;948;0;14;54;1785;67;163;0;210;83;7;3;0;1;0;3;2004
MG;JOAO PINHEIRO;7507;4127;0;612;53;333;848;0;13;9;973;205;116;0;111;83;22;2;0;0;0;0;2004
MG;JOAQUIM FELICIO;310;176;0;25;0;18;39;0;1;1;37;3;6;0;4;0;0;0;0;0;0;0;2004
MG;JORDANIA;372;142;0;10;0;12;20;0;0;8;166;3;6;0;5;0;0;0;0;0;0;0;2004
MG;JOSE GONCALVES DE MINAS;367;74;0;17;0;16;30;0;0;5;214;0;5;0;6;0;0;0;0;0;0;0;2004
MG;JOSE RAYDAN;295;100;0;16;0;10;15;0;0;1;144;3;6;0;0;0;0;0;0;0;0;0;2004
MG;JOSENOPOLIS;69;21;0;11;0;3;6;0;0;2;24;0;2;0;0;0;0;0;0;0;0;0;2004
MG;JUATUBA;2522;1566;0;145;8;82;225;0;19;17;238;35;147;0;29;8;0;0;0;1;0;2;2004
MG;JUIZ DE FORA;118425;88254;0;3807;627;2810;7667;8;64;392;9531;931;1141;0;2166;905;1;33;0;6;1;81;2004
MG;JURAMENTO;82;45;0;9;0;2;5;0;0;1;14;0;6;0;0;0;0;0;0;0;0;0;2004
MG;JURUAIA;2219;1035;0;43;2;32;145;0;0;6;926;11;10;0;3;5;1;0;0;0;0;0;2004
MG;JUVENILIA;137;44;0;7;0;4;14;0;0;2;59;0;7;0;0;0;0;0;0;0;0;0;2004
MG;LADAINHA;759;214;0;27;0;16;73;0;0;7;397;13;11;0;1;0;0;0;0;0;0;0;2004
MG;LAGAMAR;1114;689;0;56;19;27;97;0;0;6;175;2;12;0;13;18;0;0;0;0;0;0;2004
MG;LAGOA DA PRATA;11039;5500;0;482;92;346;551;0;11;26;2551;976;144;0;219;132;1;0;0;3;0;5;2004
MG;LAGOA DOS PATOS;198;59;0;24;2;11;33;0;0;1;58;0;5;0;0;5;0;0;0;0;0;0;2004
MG;LAGOA DOURADA;2144;964;0;203;10;40;125;0;0;5;729;8;28;0;15;17;0;0;0;0;0;0;2004
MG;LAGOA FORMOSA;3581;2060;0;167;38;108;349;0;4;8;721;10;60;0;22;34;0;0;0;0;0;0;2004
MG;LAGOA GRANDE;1083;446;0;68;3;27;59;0;2;1;407;21;31;0;12;5;0;0;0;0;0;1;2004
MG;LAGOA SANTA;9965;6507;0;537;19;299;804;4;3;53;1342;151;80;0;142;18;0;1;0;1;1;3;2004
MG;LAJINHA;3686;1912;0;144;2;80;434;0;1;9;1007;44;23;0;25;4;0;1;0;0;0;0;2004
MG;LAMBARI;4428;2859;0;225;1;167;345;0;10;20;663;88;21;0;21;4;0;4;0;0;0;0;2004
MG;LAMIM;567;189;0;24;0;9;16;0;0;2;322;2;2;0;1;0;0;0;0;0;0;0;2004
MG;LARANJAL;1464;692;0;117;74;44;71;0;0;3;380;23;2;0;9;49;0;0;0;0;0;0;2004
MG;LASSANCE;420;204;0;31;0;16;52;0;1;2;101;4;6;0;3;0;0;0;0;0;0;0;2004
MG;LAVRAS;23261;15415;0;804;263;716;1631;1;30;84;3234;233;150;0;339;348;0;8;0;0;1;4;2004
MG;LEANDRO FERREIRA;513;245;0;33;1;20;50;0;0;2;153;2;3;0;4;0;0;0;0;0;0;0;2004
MG;LEME DO PRADO;348;82;0;16;0;19;21;0;0;4;188;0;16;0;2;0;0;0;0;0;0;0;2004
MG;LEOPOLDINA;10115;6673;0;529;170;320;516;0;23;36;1353;74;50;0;202;154;9;0;0;1;0;5;2004
MG;LIBERDADE;994;654;0;60;1;25;85;0;0;1;147;5;5;0;10;0;0;0;0;0;0;1;2004
MG;LIMA DUARTE;2065;1378;0;151;0;47;206;0;4;7;222;5;28;0;15;1;0;0;0;1;0;0;2004
MG;LIMEIRA DO OESTE;1154;525;0;78;4;31;100;0;1;5;358;6;24;0;16;6;0;0;0;0;0;0;2004
MG;LONTRA;175;62;0;7;0;4;17;0;0;1;75;2;3;0;3;0;0;1;0;0;0;0;2004
MG;LUISBURGO;795;322;0;13;0;16;93;0;0;1;328;3;19;0;0;0;0;0;0;0;0;0;2004
MG;LUISLANDIA;145;51;0;2;0;4;17;0;0;3;64;2;2;0;0;0;0;0;0;0;0;0;2004
MG;LUMINARIAS;868;508;0;82;0;11;60;0;0;4;184;0;18;0;1;0;0;0;0;0;0;0;2004
MG;LUZ;3743;2212;0;250;25;125;351;0;0;27;569;85;19;0;47;31;1;1;0;0;0;0;2004
MG;MACHACALIS;473;239;0;15;0;24;44;0;1;1;135;5;5;0;4;0;0;0;0;0;0;0;2004
MG;MACHADO;9177;5328;0;573;24;454;848;0;15;46;1638;90;73;0;55;30;1;2;0;0;0;0;2004
MG;MADRE DE DEUS DE MINAS;639;412;0;45;0;26;51;0;3;1;88;4;3;0;6;0;0;0;0;0;0;0;2004
MG;MALACACHETA;1200;563;0;66;0;54;151;0;0;1;324;14;25;0;2;0;0;0;0;0;0;0;2004
MG;MAMONAS;1094;163;0;45;0;10;31;0;0;1;827;11;6;0;0;0;0;0;0;0;0;0;2004
MG;MANGA;1151;347;0;82;2;48;127;0;1;5;482;20;23;0;12;0;0;2;0;0;0;0;2004
MG;MANHUACU;13943;8127;0;968;72;499;1277;0;15;35;2635;35;89;0;107;76;2;1;0;0;2;3;2004
MG;MANHUMIRIM;4828;2849;0;228;11;108;651;0;1;19;861;10;25;0;43;22;0;0;0;0;0;0;2004
MG;MANTENA;10228;3347;0;457;19;289;685;1;4;13;4601;642;52;0;94;17;5;1;0;0;1;0;2004
MG;MAR DE ESPANHA;2068;1437;0;121;4;56;129;0;2;9;265;16;8;0;12;7;0;0;0;0;0;2;2004
MG;MARAVILHAS;1294;589;0;130;18;58;105;0;0;4;343;19;3;0;4;21;0;0;0;0;0;0;2004
MG;MARIA DA FE;2156;1203;0;198;1;98;260;0;1;10;337;7;18;0;18;1;0;0;0;1;0;3;2004
MG;MARIANA;9209;6197;0;315;13;268;665;0;0;72;1348;92;146;0;77;7;3;1;0;4;0;1;2004
MG;MARILAC;73;25;0;4;0;3;5;0;0;3;30;0;2;0;1;0;0;0;0;0;0;0;2004
MG;MARIO CAMPOS;1451;895;0;126;8;51;172;0;2;5;155;10;8;0;11;8;0;0;0;0;0;0;2004
MG;MARIPA DE MINAS;530;352;0;25;1;17;44;0;0;5;78;2;2;0;3;1;0;0;0;0;0;0;2004
MG;MARLIERIA;465;283;0;20;0;9;41;0;0;2;101;0;8;0;1;0;0;0;0;0;0;0;2004
MG;MARMELOPOLIS;283;111;0;17;1;5;42;0;0;5;96;0;5;0;0;1;0;0;0;0;0;0;2004
MG;MARTINHO CAMPOS;2509;1348;0;274;68;78;172;0;0;13;368;23;45;0;36;78;5;1;0;0;0;0;2004
MG;MARTINS SOARES;884;459;0;35;0;21;136;0;0;2;219;1;9;0;2;0;0;0;0;0;0;0;2004
MG;MATA VERDE;239;51;0;11;0;15;29;0;0;1;129;1;2;0;0;0;0;0;0;0;0;0;2004
MG;MATERLANDIA;221;114;0;9;0;8;15;0;0;1;67;0;5;0;2;0;0;0;0;0;0;0;2004
MG;MATEUS LEME;4286;2533;0;287;28;120;410;0;9;33;647;85;52;0;62;19;1;0;0;0;0;0;2004
MG;MATHIAS LOBATO;282;146;0;28;3;4;17;0;1;2;60;10;4;0;5;2;0;0;0;0;0;0;2004
MG;MATIAS BARBOSA;2778;1543;0;248;164;102;222;0;2;10;211;24;23;0;52;175;0;1;0;0;0;1;2004
MG;MATIAS CARDOSO;249;66;0;8;0;6;15;0;0;1;147;3;2;0;1;0;0;0;0;0;0;0;2004
MG;MATIPO;2487;1295;0;171;22;58;285;0;1;8;581;17;14;0;11;22;0;0;0;0;0;2;2004
MG;MATO VERDE;3215;568;0;97;0;52;148;0;0;3;2245;62;16;0;22;1;0;1;0;0;0;0;2004
MG;MATOZINHOS;5906;3440;0;233;280;161;454;0;15;28;627;54;65;0;87;458;0;0;0;2;0;2;2004
MG;MATUTINA;861;452;0;58;0;58;92;0;3;5;181;7;4;0;1;0;0;0;0;0;0;0;2004
MG;MEDEIROS;616;366;0;19;0;36;82;0;0;1;109;0;2;0;1;0;0;0;0;0;0;0;2004
MG;MEDINA;1416;734;0;88;12;55;170;0;0;10;275;27;21;0;9;12;2;0;0;0;0;1;2004
MG;MENDES PIMENTEL;813;295;0;20;0;26;39;0;0;2;415;4;10;0;1;0;0;1;0;0;0;0;2004
MG;MERCES;1571;789;0;80;2;34;157;0;2;4;463;14;12;0;10;2;1;0;0;0;0;1;2004
MG;MESQUITA;662;346;0;18;2;10;54;0;0;1;217;2;4;0;7;0;0;0;0;1;0;0;2004
MG;MINAS NOVAS;1776;695;0;62;2;52;138;1;0;13;745;10;48;0;8;2;0;0;0;0;0;0;2004
MG;MINDURI;594;386;0;37;0;13;60;0;0;3;84;6;4;0;1;0;0;0;0;0;0;0;2004
MG;MIRABELA;935;444;0;64;0;25;92;0;0;2;270;12;15;0;11;0;0;0;0;0;0;0;2004
MG;MIRADOURO;1555;833;0;74;3;36;88;0;0;3;478;1;16;0;18;5;0;0;0;0;0;0;2004
MG;MIRAI;2800;1459;0;111;4;116;201;0;2;10;843;25;10;0;15;1;0;3;0;0;0;0;2004
MG;MIRAVANIA;103;31;0;7;0;3;5;0;0;0;53;0;4;0;0;0;0;0;0;0;0;0;2004
MG;MOEDA;971;604;0;43;2;32;103;0;1;2;169;2;9;0;3;0;0;0;0;0;0;1;2004
MG;MOEMA;2062;944;0;105;5;64;163;0;1;5;542;89;98;0;38;8;0;0;0;0;0;0;2004
MG;MONJOLOS;54;23;0;4;0;4;4;0;0;1;13;0;5;0;0;0;0;0;0;0;0;0;2004
MG;MONSENHOR PAULO;1315;863;0;108;1;27;108;0;0;6;178;8;5;0;10;0;1;0;0;0;0;0;2004
MG;MONTALVANIA;1130;344;0;70;0;57;137;0;2;2;464;9;30;0;15;0;0;0;0;0;0;0;2004
MG;MONTE ALEGRE DE MINAS;4213;2147;0;413;25;173;767;0;19;6;487;52;24;0;69;29;0;2;0;0;0;0;2004
MG;MONTE AZUL;4184;1023;0;122;0;83;195;0;0;7;2545;178;25;0;6;0;0;0;0;0;0;0;2004
MG;MONTE BELO;2751;1646;0;179;3;48;261;0;0;7;517;11;36;0;7;35;0;0;0;0;0;1;2004
MG;MONTE CARMELO;12633;6699;0;970;54;452;961;0;60;28;2764;320;74;0;160;86;0;3;0;2;0;0;2004
MG;MONTE FORMOSO;115;33;0;6;1;3;14;0;0;2;50;0;6;0;0;0;0;0;0;0;0;0;2004
MG;MONTE SANTO DE MINAS;6084;3863;0;363;40;205;496;0;7;13;904;55;62;0;38;37;0;1;0;0;0;0;2004
MG;MONTE SIAO;7551;4706;0;182;4;351;466;0;2;15;1569;168;28;0;44;8;0;0;0;0;1;7;2004
MG;MONTES CLAROS;77588;37728;0;3074;239;2306;4918;0;122;113;24223;2485;779;0;1178;285;4;105;0;3;4;22;2004
MG;MONTEZUMA;678;90;0;19;0;15;51;0;0;2;474;8;15;0;1;0;0;3;0;0;0;0;2004
MG;MORADA NOVA DE MINAS;991;501;0;76;11;39;125;0;1;8;169;12;16;0;21;11;0;0;0;0;0;1;2004
MG;MORRO DA GARCA;269;130;0;37;2;11;33;0;0;1;40;1;14;0;0;0;0;0;0;0;0;0;2004
MG;MORRO DO PILAR;262;160;0;19;0;8;17;0;0;3;52;2;1;0;0;0;0;0;0;0;0;0;2004
MG;MUNHOZ;1251;721;0;55;6;33;106;0;0;5;310;5;8;0;2;0;0;0;0;0;0;0;2004
MG;MURIAE;21083;12573;0;1012;286;675;1068;1;2;54;4341;106;125;0;420;396;14;3;0;0;0;7;2004
MG;MUTUM;3310;1468;0;119;2;100;181;0;0;7;1345;51;26;0;6;4;0;1;0;0;0;0;2004
MG;MUZAMBINHO;6491;3930;0;242;17;179;600;0;15;20;1351;59;25;0;32;18;0;1;0;0;0;2;2004
MG;NACIP RAYDAN;90;20;0;3;0;4;4;0;0;1;53;3;2;0;0;0;0;0;0;0;0;0;2004
MG;NANUQUE;9653;3909;0;457;12;451;641;0;20;32;3417;403;113;0;170;18;6;0;0;0;3;1;2004
MG;NAQUE;440;279;0;16;1;13;23;0;1;0;80;1;21;0;2;3;0;0;0;0;0;0;2004
MG;NATALANDIA;185;62;0;8;2;9;10;0;0;2;74;4;10;0;2;2;0;0;0;0;0;0;2004
MG;NATERCIA;1117;593;0;59;0;26;86;0;0;3;330;3;11;0;6;0;0;0;0;0;0;0;2004
MG;NAZARENO;1331;865;0;107;14;29;99;0;2;8;166;6;14;0;10;11;0;0;0;0;0;0;2004
MG;NEPOMUCENO;4737;3055;0;322;36;137;454;0;1;7;591;6;43;0;42;37;3;2;0;0;0;1;2004
MG;NINHEIRA;276;64;0;13;1;7;19;0;0;2;151;5;10;0;2;2;0;0;0;0;0;0;2004
MG;NOVA BELEM;315;94;0;24;1;5;17;0;0;4;155;10;4;0;0;1;0;0;0;0;0;0;2004
MG;NOVA ERA;3472;2307;0;134;44;104;243;0;3;14;432;17;69;0;58;44;0;0;0;0;2;1;2004
MG;NOVA LIMA;15323;10592;0;565;74;584;1040;0;6;130;1944;84;113;0;88;79;0;2;0;3;1;18;2004
MG;NOVA MODICA;207;84;0;10;0;3;11;0;0;3;83;3;8;0;2;0;0;0;0;0;0;0;2004
MG;NOVA PONTE;1848;1109;0;127;23;79;153;0;1;33;166;11;44;0;74;25;0;1;0;2;0;0;2004
MG;NOVA PORTEIRINHA;536;134;0;19;0;10;26;0;1;2;310;17;9;0;8;0;0;0;0;0;0;0;2004
MG;NOVA RESENDE;5093;2458;0;221;2;97;308;0;2;8;1946;5;24;0;15;6;0;1;0;0;0;0;2004
MG;NOVA SERRANA;11289;5529;0;264;11;625;775;0;13;20;3467;349;36;0;164;11;13;4;0;0;2;6;2004
MG;NOVA UNIAO;859;489;0;88;4;34;98;0;0;5;122;1;9;0;6;2;0;1;0;0;0;0;2004
MG;NOVO CRUZEIRO;1939;482;0;75;1;65;192;0;0;13;1055;9;46;0;0;1;0;0;0;0;0;0;2004
MG;NOVO ORIENTE DE MINAS;306;105;0;21;0;6;31;0;0;5;127;2;8;0;1;0;0;0;0;0;0;0;2004
MG;NOVORIZONTE;289;45;0;26;0;4;14;0;0;0;192;0;8;0;0;0;0;0;0;0;0;0;2004
MG;OLARIA;279;179;0;14;2;5;31;0;0;5;36;0;3;0;1;2;0;0;0;0;0;1;2004
MG;OLHOS-D'AGUA;284;82;0;22;4;14;20;0;0;5;107;0;22;0;5;3;0;0;0;0;0;0;2004
MG;OLIMPIO NORONHA;241;149;0;21;0;8;28;0;0;7;19;2;4;0;3;0;0;0;0;0;0;0;2004
MG;OLIVEIRA;8497;5083;0;578;54;281;688;0;19;25;1354;199;55;0;105;47;5;2;0;0;0;2;2004
MG;OLIVEIRA FORTES;197;119;0;15;1;9;12;0;0;1;38;0;2;0;0;0;0;0;0;0;0;0;2004
MG;ONCA DE PITANGUI;378;152;0;16;2;8;24;0;0;3;162;1;7;0;1;2;0;0;0;0;0;0;2004
MG;ORATORIOS;357;150;0;26;0;10;22;0;0;1;128;6;13;0;1;0;0;0;0;0;0;0;2004
MG;ORIZANIA;540;300;0;25;1;5;49;0;0;3;144;5;6;0;1;1;0;0;0;0;0;0;2004
MG;OURO BRANCO;8857;6250;0;294;48;189;497;0;14;42;1133;110;130;0;99;40;1;4;0;3;0;3;2004
MG;OURO FINO;8865;6228;0;391;27;200;659;0;2;16;1149;30;56;0;64;32;4;2;0;0;0;5;2004
MG;OURO PRETO;14436;9678;0;667;135;438;1045;3;1;94;1712;50;278;0;130;198;0;6;0;1;0;0;2004
MG;OURO VERDE DE MINAS;351;128;0;13;0;4;40;0;0;1;154;7;3;0;1;0;0;0;0;0;0;0;2004
MG;PADRE CARVALHO;106;45;0;6;0;3;9;0;0;1;38;0;4;0;0;0;0;0;0;0;0;0;2004
MG;PADRE PARAISO;1518;680;0;65;1;46;178;0;0;43;436;13;33;0;12;2;9;0;0;0;0;0;2004
MG;PAI PEDRO;292;57;0;10;1;3;14;0;0;5;182;3;15;0;2;0;0;0;0;0;0;0;2004
MG;PAINEIRAS;1077;549;0;76;1;37;92;0;1;8;277;19;13;0;3;0;1;0;0;0;0;0;2004
MG;PAINS;1683;960;0;182;28;74;133;0;7;10;207;23;13;0;17;29;0;0;0;0;0;0;2004
MG;PAIVA;203;126;0;11;0;3;15;0;0;1;44;1;2;0;0;0;0;0;0;0;0;0;2004
MG;PALMA;1067;619;0;61;2;22;62;0;0;3;267;18;3;0;9;1;0;0;0;0;0;0;2004
MG;PALMOPOLIS;235;90;0;10;0;11;7;0;0;4;106;4;3;0;0;0;0;0;0;0;0;0;2004
MG;PAPAGAIOS;2967;1141;0;460;40;145;194;0;1;7;757;130;38;0;19;32;0;1;0;0;0;2;2004
MG;PARA DE MINAS;23876;11652;0;1375;125;874;1594;0;108;92;6319;1111;171;0;291;145;2;5;0;3;2;7;2004
MG;PARACATU;13582;8116;0;895;109;737;1253;0;48;28;1493;277;206;0;255;152;9;2;0;1;0;1;2004
MG;PARAGUACU;4359;2516;0;228;20;128;406;0;11;22;921;28;18;0;38;20;0;2;0;0;0;1;2004
MG;PARAISOPOLIS;4158;2782;0;296;30;109;284;0;13;27;508;14;19;0;33;40;0;1;0;0;2;0;2004
MG;PARAOPEBA;4263;2275;0;338;139;155;300;0;16;14;521;162;34;0;114;193;0;2;0;0;0;0;2004
MG;PASSA QUATRO;3694;2396;0;259;8;107;281;0;6;15;509;24;13;0;54;16;0;0;0;0;1;5;2004
MG;PASSA TEMPO;1290;820;0;104;8;30;91;0;1;13;196;4;12;0;3;8;0;0;0;0;0;0;2004
